Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,C2_name,C2_unary1_key,C2_binary_key,C2_unary2_key,C3_name,C3_unary1_key,C3_binary_key,C3_unary2_key,Loss,Accuracy
1,asinh(x) - (1/(1 + exp(-x))),asinh(x),x1 - x2,(1/(1 + exp(-x))),cos(x) * sinc(x),cos(x),x1 * x2,sinc(x),log(abs(x + err)) / (cos(x) + err),log(abs(x + err)),x1 / (x2 + err),cos(x),nan,0.10000000149011612
1,"max(x, 0) * exp(-x^2)","max(x, 0)",x1 * x2,exp(-x^2),"max(x, 0) / (log(abs(x + err)) + err)","max(x, 0)",x1 / (x2 + err),log(abs(x + err)),"min(x**3, x)",x**3,"min(x1, x2)",x,nan,0.10000000149011612
1,1 / (asinh(x) + err),1,x1 / (x2 + err),asinh(x),"tanh(x) - max(x, 0)",tanh(x),x1 - x2,"max(x, 0)","max((1/(1 + exp(-x))), log(1 + exp(x)))",(1/(1 + exp(-x))),"max(x1, x2)",log(1 + exp(x)),nan,0.10000000149011612
1,"max(x, min(x, 0))",x,"max(x1, x2)","min(x, 0)",x**2 + cos(x),x**2,x1 + x2,cos(x),abs(x) + asinh(x),abs(x),x1 + x2,asinh(x),1.028953194618225,0.6380000114440918
1,sqrt(x) - tanh(x),sqrt(x),x1 - x2,tanh(x),"min(x, 0) + log(abs(x + err))","min(x, 0)",x1 + x2,log(abs(x + err)),"log(abs(x + err)) - min(x, 0)",log(abs(x + err)),x1 - x2,"min(x, 0)",nan,0.10000000149011612
1,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),1 - erf(x),1,x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.8778363466262817,0.6934000253677368
1,atanh(x) / ((-x) + err),atanh(x),x1 / (x2 + err),(-x),"x**3 / (min(x, 0) + err)",x**3,x1 / (x2 + err),"min(x, 0)",tanh(x) - abs(x),tanh(x),x1 - x2,abs(x),nan,0.10000000149011612
1,0 * x**2,0,x1 * x2,x**2,"min(erf(x), abs(x))",erf(x),"min(x1, x2)",abs(x),"min((1/(1 + exp(-x))), sinc(x))",(1/(1 + exp(-x))),"min(x1, x2)",sinc(x),nan,0.10000000149011612
1,sinc(x) - x,sinc(x),x1 - x2,x,erf(x) / (atanh(x) + err),erf(x),x1 / (x2 + err),atanh(x),"min(log(abs(x + err)), exp(-x^2))",log(abs(x + err)),"min(x1, x2)",exp(-x^2),nan,0.10000000149011612
1,atanh(x) * abs(x),atanh(x),x1 * x2,abs(x),sinh(x) + (1/(1 + exp(-x))),sinh(x),x1 + x2,(1/(1 + exp(-x))),abs(x) + cosh(x),abs(x),x1 + x2,cosh(x),nan,0.10000000149011612
1,x * sqrt(x),x,x1 * x2,sqrt(x),"min(x**2, x**2)",x**2,"min(x1, x2)",x**2,"max(atanh(x), x)",atanh(x),"max(x1, x2)",x,nan,0.10000000149011612
1,log(1 + exp(x)) + asinh(x),log(1 + exp(x)),x1 + x2,asinh(x),log(1 + exp(x)) + x**3,log(1 + exp(x)),x1 + x2,x**3,x**2 + sqrt(x),x**2,x1 + x2,sqrt(x),nan,0.10000000149011612
1,"max(sinc(x), log(1 + exp(x)))",sinc(x),"max(x1, x2)",log(1 + exp(x)),log(abs(x + err)) / (asinh(x) + err),log(abs(x + err)),x1 / (x2 + err),asinh(x),erf(x) / (asinh(x) + err),erf(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
1,x**2 - exp(x),x**2,x1 - x2,exp(x),"max(x, 0) - atanh(x)","max(x, 0)",x1 - x2,atanh(x),(1/(1 + exp(-x))) * (1/(1 + exp(-x))),(1/(1 + exp(-x))),x1 * x2,(1/(1 + exp(-x))),nan,0.10000000149011612
1,"max(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"max(x1, x2)","max(x, 0)",(1/(1 + exp(-x))) / ((1/(1 + exp(-x))) + err),(1/(1 + exp(-x))),x1 / (x2 + err),(1/(1 + exp(-x))),asinh(x) - cos(x),asinh(x),x1 - x2,cos(x),2.315737247467041,0.10000000149011612
1,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 + x,x**2,x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,0.8757884502410889,0.6976000070571899
1,"min(atanh(x), exp(x))",atanh(x),"min(x1, x2)",exp(x),"max(exp(-x^2), (1/(1 + exp(-x))))",exp(-x^2),"max(x1, x2)",(1/(1 + exp(-x))),erf(x) + 1,erf(x),x1 + x2,1,nan,0.10000000149011612
1,"max(exp(-x^2), x)",exp(-x^2),"max(x1, x2)",x,sqrt(x) + log(abs(x + err)),sqrt(x),x1 + x2,log(abs(x + err)),"max(sin(x), x**2)",sin(x),"max(x1, x2)",x**2,nan,0.10000000149011612
1,sinc(x) + 0,sinc(x),x1 + x2,0,(-x) * cos(x),(-x),x1 * x2,cos(x),(-x) + atanh(x),(-x),x1 + x2,atanh(x),nan,0.10000000149011612
1,exp(x) + cos(x),exp(x),x1 + x2,cos(x),"max(abs(x), log(1 + exp(x)))",abs(x),"max(x1, x2)",log(1 + exp(x)),x * cosh(x),x,x1 * x2,cosh(x),nan,0.10000000149011612
1,"min(0, erf(x))",0,"min(x1, x2)",erf(x),1 + x**3,1,x1 + x2,x**3,x**3 * x**3,x**3,x1 * x2,x**3,2.875333309173584,0.10180000215768814
1,"abs(x) / (max(x, 0) + err)",abs(x),x1 / (x2 + err),"max(x, 0)","max(log(1 + exp(x)), 0)",log(1 + exp(x)),"max(x1, x2)",0,sqrt(x) - sinc(x),sqrt(x),x1 - x2,sinc(x),nan,0.10000000149011612
1,cos(x) + sin(x),cos(x),x1 + x2,sin(x),cos(x) * sinh(x),cos(x),x1 * x2,sinh(x),"min(exp(x), exp(-x^2))",exp(x),"min(x1, x2)",exp(-x^2),nan,0.10000000149011612
1,"sin(x) * min(x, 0)",sin(x),x1 * x2,"min(x, 0)","max(sin(x), sqrt(x))",sin(x),"max(x1, x2)",sqrt(x),"max(cosh(x), atanh(x))",cosh(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
1,x**3 / (sin(x) + err),x**3,x1 / (x2 + err),sin(x),"min(exp(x), cosh(x))",exp(x),"min(x1, x2)",cosh(x),"max(x, 0) - cos(x)","max(x, 0)",x1 - x2,cos(x),nan,0.10000000149011612
1,"max(x**3, asinh(x))",x**3,"max(x1, x2)",asinh(x),"min((1/(1 + exp(-x))), asinh(x))",(1/(1 + exp(-x))),"min(x1, x2)",asinh(x),x**3 * asinh(x),x**3,x1 * x2,asinh(x),nan,0.10000000149011612
1,"max(min(x, 0), 0)","min(x, 0)","max(x1, x2)",0,"min(sin(x), sqrt(x))",sin(x),"min(x1, x2)",sqrt(x),"max(0, x)",0,"max(x1, x2)",x,2.3025882244110107,0.10000000149011612
1,"max(asinh(x), exp(-x^2))",asinh(x),"max(x1, x2)",exp(-x^2),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),1.1433650255203247,0.5932000279426575
1,sqrt(x) - sqrt(x),sqrt(x),x1 - x2,sqrt(x),0 * (-x),0,x1 * x2,(-x),(1/(1 + exp(-x))) / (atanh(x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),atanh(x),nan,0.10000000149011612
1,exp(x) - sin(x),exp(x),x1 - x2,sin(x),asinh(x) / (sinh(x) + err),asinh(x),x1 / (x2 + err),sinh(x),"max(sinh(x), 1)",sinh(x),"max(x1, x2)",1,nan,0.10000000149011612
1,"tanh(x) + max(x, 0)",tanh(x),x1 + x2,"max(x, 0)","min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),log(abs(x + err)) * atanh(x),log(abs(x + err)),x1 * x2,atanh(x),nan,0.10000000149011612
1,"max(0, (1/(1 + exp(-x))))",0,"max(x1, x2)",(1/(1 + exp(-x))),atanh(x) / (0 + err),atanh(x),x1 / (x2 + err),0,"min(tanh(x), x)",tanh(x),"min(x1, x2)",x,nan,0.10000000149011612
1,sin(x) - (-x),sin(x),x1 - x2,(-x),"min(cos(x), min(x, 0))",cos(x),"min(x1, x2)","min(x, 0)","max(log(abs(x + err)), atanh(x))",log(abs(x + err)),"max(x1, x2)",atanh(x),nan,0.10000000149011612
1,log(abs(x + err)) * cos(x),log(abs(x + err)),x1 * x2,cos(x),"max(min(x, 0), exp(-x^2))","min(x, 0)","max(x1, x2)",exp(-x^2),"max(sqrt(x), cosh(x))",sqrt(x),"max(x1, x2)",cosh(x),2.3026106357574463,0.10000000149011612
1,abs(x) + sqrt(x),abs(x),x1 + x2,sqrt(x),1 / (exp(x) + err),1,x1 / (x2 + err),exp(x),"max(x, 0) / (x**3 + err)","max(x, 0)",x1 / (x2 + err),x**3,nan,0.10000000149011612
1,0 - abs(x),0,x1 - x2,abs(x),"x**3 - max(x, 0)",x**3,x1 - x2,"max(x, 0)",x**3 + (-x),x**3,x1 + x2,(-x),2.3022828102111816,0.10019999742507935
1,asinh(x) + atanh(x),asinh(x),x1 + x2,atanh(x),"max(cosh(x), (-x))",cosh(x),"max(x1, x2)",(-x),log(abs(x + err)) - cos(x),log(abs(x + err)),x1 - x2,cos(x),nan,0.10000000149011612
1,"min(x, 0) * (1/(1 + exp(-x)))","min(x, 0)",x1 * x2,(1/(1 + exp(-x))),exp(-x^2) + log(abs(x + err)),exp(-x^2),x1 + x2,log(abs(x + err)),"max(asinh(x), atanh(x))",asinh(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
1,"max(cosh(x), sinh(x))",cosh(x),"max(x1, x2)",sinh(x),sin(x) - tanh(x),sin(x),x1 - x2,tanh(x),x**2 * exp(x),x**2,x1 * x2,exp(x),nan,0.10000000149011612
1,sinh(x) * 1,sinh(x),x1 * x2,1,"max(1, asinh(x))",1,"max(x1, x2)",asinh(x),"min(abs(x), cos(x))",abs(x),"min(x1, x2)",cos(x),1.8132874965667725,0.337799996137619
1,x - (1/(1 + exp(-x))),x,x1 - x2,(1/(1 + exp(-x))),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",exp(-x^2) / (1 + err),exp(-x^2),x1 / (x2 + err),1,1.002003788948059,0.6583999991416931
1,cos(x) * x**2,cos(x),x1 * x2,x**2,sinh(x) + abs(x),sinh(x),x1 + x2,abs(x),sinh(x) - sinh(x),sinh(x),x1 - x2,sinh(x),nan,0.10000000149011612
1,"min(x**3, asinh(x))",x**3,"min(x1, x2)",asinh(x),x**3 + log(abs(x + err)),x**3,x1 + x2,log(abs(x + err)),(-x) / ((1/(1 + exp(-x))) + err),(-x),x1 / (x2 + err),(1/(1 + exp(-x))),nan,0.10000000149011612
1,x**2 + log(abs(x + err)),x**2,x1 + x2,log(abs(x + err)),"(1/(1 + exp(-x))) - max(x, 0)",(1/(1 + exp(-x))),x1 - x2,"max(x, 0)",abs(x) / (exp(x) + err),abs(x),x1 / (x2 + err),exp(x),nan,0.10000000149011612
1,abs(x) + cos(x),abs(x),x1 + x2,cos(x),abs(x) / (asinh(x) + err),abs(x),x1 / (x2 + err),asinh(x),(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),1.0863957405090332,0.6060000061988831
1,"max(x**3, sqrt(x))",x**3,"max(x1, x2)",sqrt(x),log(1 + exp(x)) * x,log(1 + exp(x)),x1 * x2,x,x + x**2,x,x1 + x2,x**2,nan,0.10000000149011612
1,exp(-x^2) / (atanh(x) + err),exp(-x^2),x1 / (x2 + err),atanh(x),cos(x) / (sin(x) + err),cos(x),x1 / (x2 + err),sin(x),(1/(1 + exp(-x))) * x**2,(1/(1 + exp(-x))),x1 * x2,x**2,nan,0.10000000149011612
1,erf(x) / (sin(x) + err),erf(x),x1 / (x2 + err),sin(x),x * sqrt(x),x,x1 * x2,sqrt(x),x**3 / (atanh(x) + err),x**3,x1 / (x2 + err),atanh(x),nan,0.10000000149011612
1,"max(atanh(x), sinh(x))",atanh(x),"max(x1, x2)",sinh(x),"(-x) + min(x, 0)",(-x),x1 + x2,"min(x, 0)",erf(x) * erf(x),erf(x),x1 * x2,erf(x),nan,0.10000000149011612
1,(-x) + cos(x),(-x),x1 + x2,cos(x),erf(x) - 0,erf(x),x1 - x2,0,erf(x) * 0,erf(x),x1 * x2,0,2.3025882244110107,0.10000000149011612
2,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 + x,x**2,x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,0.8757884502410889,0.6976000070571899
2,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),1 - erf(x),1,x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.8778363466262817,0.6934000253677368
2,x - (1/(1 + exp(-x))),x,x1 - x2,(1/(1 + exp(-x))),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",exp(-x^2) / (1 + err),exp(-x^2),x1 / (x2 + err),1,1.002003788948059,0.6583999991416931
2,"max(x, min(x, 0))",x,"max(x1, x2)","min(x, 0)",x**2 + cos(x),x**2,x1 + x2,cos(x),abs(x) + asinh(x),abs(x),x1 + x2,asinh(x),1.028953194618225,0.6380000114440918
2,abs(x) + cos(x),abs(x),x1 + x2,cos(x),abs(x) / (asinh(x) + err),abs(x),x1 / (x2 + err),asinh(x),(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),1.0863957405090332,0.6060000061988831
2,log(abs(x + err)) * asinh(x),log(abs(x + err)),x1 * x2,asinh(x),"max(min(x, 0), x)","min(x, 0)","max(x1, x2)",x,abs(x) - x,abs(x),x1 - x2,x,0.9219474792480469,0.6764000058174133
2,abs(x) + exp(-x^2),abs(x),x1 + x2,exp(-x^2),x**3 / (exp(-x^2) + err),x**3,x1 / (x2 + err),exp(-x^2),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),nan,0.10000000149011612
2,"max(min(x, 0), 0)","min(x, 0)","max(x1, x2)",0,sin(x) - 0,sin(x),x1 - x2,0,"erf(x) * max(x, 0)",erf(x),x1 * x2,"max(x, 0)",2.3025875091552734,0.10000000149011612
2,abs(x) + cos(x),abs(x),x1 + x2,cos(x),asinh(x) / (asinh(x) + err),asinh(x),x1 / (x2 + err),asinh(x),(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),nan,0.10000000149011612
2,x - erf(x),x,x1 - x2,erf(x),log(abs(x + err)) + x,log(abs(x + err)),x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,nan,0.10000000149011612
2,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 - x,x**2,x1 - x2,x,abs(x) - x,abs(x),x1 - x2,x,0.8839059472084045,0.6926000118255615
2,x + 0,x,x1 + x2,0,"min(sin(x), sqrt(x))",sin(x),"min(x1, x2)",sqrt(x),"max(0, x)",0,"max(x1, x2)",x,0.9530038833618164,0.6621999740600586
2,x**3 + sin(x),x**3,x1 + x2,sin(x),1 - erf(x),1,x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.9098117351531982,0.6743999719619751
2,abs(x) + exp(x),abs(x),x1 + x2,exp(x),x**2 + x,x**2,x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,1.3868335485458374,0.5031999945640564
2,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 + x,x**2,x1 + x2,x,0 - x,0,x1 - x2,x,0.851614773273468,0.7034000158309937
2,asinh(x) - exp(-x^2),asinh(x),x1 - x2,exp(-x^2),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),0.979924201965332,0.652400016784668
2,exp(x) * 1,exp(x),x1 * x2,1,"max(1, asinh(x))",1,"max(x1, x2)",asinh(x),"min(abs(x), cos(x))",abs(x),"min(x1, x2)",cos(x),1.5352505445480347,0.4311999976634979
2,x - (1/(1 + exp(-x))),x,x1 - x2,(1/(1 + exp(-x))),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",x**2 + asinh(x),x**2,x1 + x2,asinh(x),0.8277480602264404,0.7103999853134155
2,0 - abs(x),0,x1 - x2,abs(x),x**3 + x**3,x**3,x1 + x2,x**3,"x**3 * max(x, 0)",x**3,x1 * x2,"max(x, 0)",2.2731542587280273,0.1501999944448471
2,"min(exp(x), sin(x))",exp(x),"min(x1, x2)",sin(x),x**2 + x,x**2,x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,0.8880091905593872,0.6931999921798706
2,"max(x, 0) + asinh(x)","max(x, 0)",x1 + x2,asinh(x),1 - erf(x),1,x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.8658626675605774,0.6990000009536743
2,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),"max(tanh(x), exp(-x^2))",tanh(x),"max(x1, x2)",exp(-x^2),"max(sqrt(x), cosh(x))",sqrt(x),"max(x1, x2)",cosh(x),1.0487771034240723,0.6304000020027161
2,"max(x, min(x, 0))",x,"max(x1, x2)","min(x, 0)","max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",1 / (1 + err),1,x1 / (x2 + err),1,nan,nan
2,"max(asinh(x), exp(-x^2))",asinh(x),"max(x1, x2)",exp(-x^2),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),cos(x) + erf(x),cos(x),x1 + x2,erf(x),1.153289794921875,0.5889999866485596
2,"max(log(1 + exp(x)), (1/(1 + exp(-x))))",log(1 + exp(x)),"max(x1, x2)",(1/(1 + exp(-x))),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",exp(-x^2) / (log(abs(x + err)) + err),exp(-x^2),x1 / (x2 + err),log(abs(x + err)),nan,0.10000000149011612
2,"max(min(x, 0), 0)","min(x, 0)","max(x1, x2)",0,"min(sin(x), sqrt(x))",sin(x),"min(x1, x2)",sqrt(x),"max(0, max(x, 0))",0,"max(x1, x2)","max(x, 0)",2.3025870323181152,0.10000000149011612
2,"x - min(x, 0)",x,x1 - x2,"min(x, 0)",x**2 + cos(x),x**2,x1 + x2,cos(x),abs(x) + asinh(x),abs(x),x1 + x2,asinh(x),1.171972632408142,0.5892000198364258
2,abs(x) + cos(x),abs(x),x1 + x2,cos(x),1 / (asinh(x) + err),1,x1 / (x2 + err),asinh(x),(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),2.0416171550750732,0.26420000195503235
2,"max(asinh(x), exp(-x^2))",asinh(x),"max(x1, x2)",exp(-x^2),1 - cosh(x),1,x1 - x2,cosh(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
2,x - (1/(1 + exp(-x))),x,x1 - x2,(1/(1 + exp(-x))),erf(x) - 0,erf(x),x1 - x2,0,(1/(1 + exp(-x))) * 0,(1/(1 + exp(-x))),x1 * x2,0,2.3025872707366943,0.10000000149011612
2,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),1 + cosh(x),1,x1 + x2,cosh(x),abs(x) + asinh(x),abs(x),x1 + x2,asinh(x),nan,0.10000000149011612
2,0 - log(1 + exp(x)),0,x1 - x2,log(1 + exp(x)),"x**3 - max(x, 0)",x**3,x1 - x2,"max(x, 0)",x**3 + asinh(x),x**3,x1 + x2,asinh(x),2.309124708175659,0.10260000079870224
2,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),exp(-x^2) + x,exp(-x^2),x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,0.9402782917022705,0.6647999882698059
2,"max(asinh(x), exp(-x^2))",asinh(x),"max(x1, x2)",exp(-x^2),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),1.0667818784713745,0.6204000115394592
2,0 - (1/(1 + exp(-x))),0,x1 - x2,(1/(1 + exp(-x))),"x**3 - max(x, 0)",x**3,x1 - x2,"max(x, 0)",x**3 + (-x),x**3,x1 + x2,(-x),2.0304532051086426,0.289000004529953
2,"max(asinh(x), exp(-x^2))",asinh(x),"max(x1, x2)",exp(-x^2),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),1.1860452890396118,0.5817999839782715
2,"max(asinh(x), sinc(x))",asinh(x),"max(x1, x2)",sinc(x),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),exp(-x^2) + x**3,exp(-x^2),x1 + x2,x**3,2.302422285079956,0.1005999967455864
2,"min(cos(x), erf(x))",cos(x),"min(x1, x2)",erf(x),1 + x**3,1,x1 + x2,x**3,x**3 * x**3,x**3,x1 * x2,x**3,2.550062894821167,0.17520000040531158
2,"max(asinh(x), exp(-x^2))",asinh(x),"max(x1, x2)",exp(-x^2),"max(x**3, max(x, 0))",x**3,"max(x1, x2)","max(x, 0)",exp(-x^2) / (1 + err),exp(-x^2),x1 / (x2 + err),1,1.2820037603378296,0.5490000247955322
2,"min(0, erf(x))",0,"min(x1, x2)",erf(x),1 - x**3,1,x1 - x2,x**3,"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
2,"min(x**2, sinh(x))",x**2,"min(x1, x2)",sinh(x),"min(tanh(x), x**3)",tanh(x),"min(x1, x2)",x**3,asinh(x) / (asinh(x) + err),asinh(x),x1 / (x2 + err),asinh(x),2.3025901317596436,0.10000000149011612
2,"min(1, x**3)",1,"min(x1, x2)",x**3,log(abs(x + err)) + (1/(1 + exp(-x))),log(abs(x + err)),x1 + x2,(1/(1 + exp(-x))),abs(x) - cos(x),abs(x),x1 - x2,cos(x),nan,0.10000000149011612
2,"min(sqrt(x), log(1 + exp(x)))",sqrt(x),"min(x1, x2)",log(1 + exp(x)),sqrt(x) / (tanh(x) + err),sqrt(x),x1 / (x2 + err),tanh(x),"sin(x) + max(x, 0)",sin(x),x1 + x2,"max(x, 0)",nan,0.10000000149011612
2,exp(x) * cos(x),exp(x),x1 * x2,cos(x),"min(tanh(x), sinc(x))",tanh(x),"min(x1, x2)",sinc(x),asinh(x) / (sqrt(x) + err),asinh(x),x1 / (x2 + err),sqrt(x),nan,0.10000000149011612
2,"(-x) / (min(x, 0) + err)",(-x),x1 / (x2 + err),"min(x, 0)",x**3 / ((-x) + err),x**3,x1 / (x2 + err),(-x),"max(x, 0) - cos(x)","max(x, 0)",x1 - x2,cos(x),2.3025901317596436,0.10000000149011612
2,"max(cosh(x), 1)",cosh(x),"max(x1, x2)",1,sqrt(x) + log(abs(x + err)),sqrt(x),x1 + x2,log(abs(x + err)),(1/(1 + exp(-x))) / (x**2 + err),(1/(1 + exp(-x))),x1 / (x2 + err),x**2,nan,0.10000000149011612
2,"1 + min(x, 0)",1,x1 + x2,"min(x, 0)",x / (erf(x) + err),x,x1 / (x2 + err),erf(x),cos(x) / (1 + err),cos(x),x1 / (x2 + err),1,nan,0.10000000149011612
2,cos(x) - cosh(x),cos(x),x1 - x2,cosh(x),exp(x) - log(abs(x + err)),exp(x),x1 - x2,log(abs(x + err)),"max(1, x**3)",1,"max(x1, x2)",x**3,nan,0.10000000149011612
2,"max(log(1 + exp(x)), x)",log(1 + exp(x)),"max(x1, x2)",x,"max(x, 0) * sinc(x)","max(x, 0)",x1 * x2,sinc(x),"max(max(x, 0), x)","max(x, 0)","max(x1, x2)",x,0.921999990940094,0.6664000153541565
2,"max(log(1 + exp(x)), 1)",log(1 + exp(x)),"max(x1, x2)",1,"sinh(x) * max(x, 0)",sinh(x),x1 * x2,"max(x, 0)",x**3 - log(1 + exp(x)),x**3,x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
3,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),1 - erf(x),1,x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.8778363466262817,0.6934000253677368
3,x - (1/(1 + exp(-x))),x,x1 - x2,(1/(1 + exp(-x))),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",x**2 + asinh(x),x**2,x1 + x2,asinh(x),0.8277480602264404,0.7103999853134155
3,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 + x,x**2,x1 + x2,x,0 - x,0,x1 - x2,x,0.851614773273468,0.7034000158309937
3,x**3 + sin(x),x**3,x1 + x2,sin(x),1 - erf(x),1,x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.9098117351531982,0.6743999719619751
3,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 + x,x**2,x1 + x2,x,abs(x) - x,abs(x),x1 - x2,x,0.8757884502410889,0.6976000070571899
3,exp(x) - exp(-x^2),exp(x),x1 - x2,exp(-x^2),x**3 + sin(x),x**3,x1 + x2,sin(x),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),nan,0.10000000149011612
3,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),"max(min(x, 0), x)","min(x, 0)","max(x1, x2)",x,abs(x) - x,abs(x),x1 - x2,x,0.8797690272331238,0.6905999779701233
3,"max(x, 0) + asinh(x)","max(x, 0)",x1 + x2,asinh(x),1 - erf(x),1,x1 - x2,erf(x),"min(tanh(x), cosh(x))",tanh(x),"min(x1, x2)",cosh(x),0.9540777206420898,0.6783999800682068
3,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 - x,x**2,x1 - x2,x,(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),0.8695576190948486,0.7044000029563904
3,"max(x, min(x, 0))",x,"max(x1, x2)","min(x, 0)",x**2 + cos(x),x**2,x1 + x2,cos(x),"max(sin(x), x)",sin(x),"max(x1, x2)",x,1.0114967823028564,0.6389999985694885
3,"min(x, erf(x))",x,"min(x1, x2)",erf(x),x**2 + x,x**2,x1 + x2,x,0 - x,0,x1 - x2,x,0.8611451387405396,0.696399986743927
3,"max(asinh(x), cos(x))",asinh(x),"max(x1, x2)",cos(x),x**3 + exp(-x^2),x**3,x1 + x2,exp(-x^2),abs(x) - x,abs(x),x1 - x2,x,1.5098797082901,0.48500001430511475
3,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),x**2 - x,x**2,x1 - x2,x,x**2 + sin(x),x**2,x1 + x2,sin(x),0.9363990426063538,0.6769999861717224
3,x - (1/(1 + exp(-x))),x,x1 - x2,(1/(1 + exp(-x))),atanh(x) - erf(x),atanh(x),x1 - x2,erf(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
3,1 + sin(x),1,x1 + x2,sin(x),1 / ((-x) + err),1,x1 / (x2 + err),(-x),"max(x, 0) - cos(x)","max(x, 0)",x1 - x2,cos(x),2.302588701248169,0.10000000149011612
3,abs(x) + cos(x),abs(x),x1 + x2,cos(x),abs(x) / (asinh(x) + err),abs(x),x1 / (x2 + err),asinh(x),exp(-x^2) + erf(x),exp(-x^2),x1 + x2,erf(x),1.190598964691162,0.5803999900817871
3,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),1 - tanh(x),1,x1 - x2,tanh(x),"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),0.8847882747650146,0.6863999962806702
3,"min(exp(x), erf(x))",exp(x),"min(x1, x2)",erf(x),"max(x**2, x)",x**2,"max(x1, x2)",x,0 - x,0,x1 - x2,x,0.8630554676055908,0.7045999765396118
