Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,Loss,Accuracy
6,sinh(x) * cosh(x),sinh(x),x1 * x2,cosh(x),nan,0.10000000149011612
6,sinh(x) - (-x),sinh(x),x1 - x2,(-x),nan,0.10000000149011612
6,"max(log(abs(x + err)), log(1 + exp(x)))",log(abs(x + err)),"max(x1, x2)",log(1 + exp(x)),0.7821595668792725,0.7182000279426575
6,atanh(x) - 0,atanh(x),x1 - x2,0,nan,0.10000000149011612
6,abs(x) / (cos(x) + err),abs(x),x1 / (x2 + err),cos(x),nan,0.10000000149011612
6,"max(abs(x), abs(x))",abs(x),"max(x1, x2)",abs(x),0.9061692357063293,0.6733999848365784
6,"min(sin(x), 1)",sin(x),"min(x1, x2)",1,0.979780375957489,0.6574000120162964
6,"max(x, 0) * min(x, 0)","max(x, 0)",x1 * x2,"min(x, 0)",2.3025875091552734,0.10000000149011612
6,atanh(x) / (sinc(x) + err),atanh(x),x1 / (x2 + err),sinc(x),nan,0.10000000149011612
6,"max(erf(x), cos(x))",erf(x),"max(x1, x2)",cos(x),1.1226798295974731,0.6057999730110168
6,"max(exp(x), erf(x))",exp(x),"max(x1, x2)",erf(x),nan,0.10000000149011612
6,"min(asinh(x), (-x))",asinh(x),"min(x1, x2)",(-x),1.2164679765701294,0.574400007724762
6,1 - asinh(x),1,x1 - x2,asinh(x),0.9297381639480591,0.675599992275238
6,asinh(x) - exp(x),asinh(x),x1 - x2,exp(x),nan,0.10000000149011612
6,"max((1/(1 + exp(-x))), min(x, 0))",(1/(1 + exp(-x))),"max(x1, x2)","min(x, 0)",0.874636709690094,0.6901999711990356
6,"max(x, 0) / (cosh(x) + err)","max(x, 0)",x1 / (x2 + err),cosh(x),1.307218313217163,0.5407999753952026
6,"max(1, log(1 + exp(x)))",1,"max(x1, x2)",log(1 + exp(x)),nan,0.10000000149011612
6,"min(exp(-x^2), 0)",exp(-x^2),"min(x1, x2)",0,2.3025875091552734,0.10000000149011612
6,"max(cosh(x), sin(x))",cosh(x),"max(x1, x2)",sin(x),nan,0.10000000149011612
6,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",0.7772408127784729,0.727400004863739
6,sqrt(x) + sqrt(x),sqrt(x),x1 + x2,sqrt(x),nan,0.10000000149011612
6,"max(cosh(x), 1)",cosh(x),"max(x1, x2)",1,nan,0.10000000149011612
6,(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),0.9701691269874573,0.6574000120162964
6,"min((1/(1 + exp(-x))), asinh(x))",(1/(1 + exp(-x))),"min(x1, x2)",asinh(x),0.9499216675758362,0.6690000295639038
6,"min(x, 0) - (-x)","min(x, 0)",x1 - x2,(-x),0.9833996891975403,0.6488000154495239
6,"max(asinh(x), (-x))",asinh(x),"max(x1, x2)",(-x),0.8067140579223633,0.7185999751091003
6,sinc(x) + erf(x),sinc(x),x1 + x2,erf(x),nan,0.10000000149011612
6,sqrt(x) + log(abs(x + err)),sqrt(x),x1 + x2,log(abs(x + err)),nan,0.10000000149011612
6,"min(x**3, max(x, 0))",x**3,"min(x1, x2)","max(x, 0)",2.302600860595703,0.10000000149011612
6,"max(x, 0) / (exp(-x^2) + err)","max(x, 0)",x1 / (x2 + err),exp(-x^2),nan,0.10000000149011612
6,asinh(x) / (0 + err),asinh(x),x1 / (x2 + err),0,nan,0.10000000149011612
6,"sinh(x) / (max(x, 0) + err)",sinh(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
6,sinh(x) / (0 + err),sinh(x),x1 / (x2 + err),0,nan,0.10000000149011612
6,"max(x, 0) / (log(1 + exp(x)) + err)","max(x, 0)",x1 / (x2 + err),log(1 + exp(x)),1.1172033548355103,0.6141999959945679
6,log(abs(x + err)) + 0,log(abs(x + err)),x1 + x2,0,nan,0.10000000149011612
6,"max(log(1 + exp(x)), tanh(x))",log(1 + exp(x)),"max(x1, x2)",tanh(x),0.8345687389373779,0.7074000239372253
6,"sin(x) * max(x, 0)",sin(x),x1 * x2,"max(x, 0)",1.4472802877426147,0.503000020980835
6,"min(1, sqrt(x))",1,"min(x1, x2)",sqrt(x),nan,0.10000000149011612
7,1 + sqrt(x),1,x1 + x2,sqrt(x),nan,0.10000000149011612
7,abs(x) / (abs(x) + err),abs(x),x1 / (x2 + err),abs(x),23.983877182006836,0.10000000149011612
7,"sqrt(x) - min(x, 0)",sqrt(x),x1 - x2,"min(x, 0)",nan,0.10000000149011612
7,sin(x) - x,sin(x),x1 - x2,x,1.1222758293151855,0.6110000014305115
7,cosh(x) - (1/(1 + exp(-x))),cosh(x),x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
7,"max((1/(1 + exp(-x))), x**2)",(1/(1 + exp(-x))),"max(x1, x2)",x**2,nan,0.10000000149011612
7,erf(x) - x**3,erf(x),x1 - x2,x**3,2.3021862506866455,0.0997999981045723
7,erf(x) * tanh(x),erf(x),x1 * x2,tanh(x),2.310417652130127,0.0982000008225441
7,x**3 * asinh(x),x**3,x1 * x2,asinh(x),18.083633422851562,0.1005999967455864
7,log(abs(x + err)) - log(abs(x + err)),log(abs(x + err)),x1 - x2,log(abs(x + err)),2.302588701248169,0.10000000149011612
7,(1/(1 + exp(-x))) - sin(x),(1/(1 + exp(-x))),x1 - x2,sin(x),1.3667378425598145,0.5311999917030334
7,(-x) / (exp(-x^2) + err),(-x),x1 / (x2 + err),exp(-x^2),nan,0.10000000149011612
7,exp(-x^2) * asinh(x),exp(-x^2),x1 * x2,asinh(x),2.3025875091552734,0.10000000149011612
7,erf(x) * log(1 + exp(x)),erf(x),x1 * x2,log(1 + exp(x)),0.8293563723564148,0.7034000158309937
7,"max(cos(x), x**2)",cos(x),"max(x1, x2)",x**2,3.315039873123169,0.10400000214576721
7,(-x) / (0 + err),(-x),x1 / (x2 + err),0,nan,0.10000000149011612
7,cos(x) * tanh(x),cos(x),x1 * x2,tanh(x),1.4255975484848022,0.48100000619888306
7,"min(cos(x), sinc(x))",cos(x),"min(x1, x2)",sinc(x),nan,0.10000000149011612
7,0 / (exp(x) + err),0,x1 / (x2 + err),exp(x),2.302588701248169,0.10000000149011612
7,"max(x, x)",x,"max(x1, x2)",x,1.0424553155899048,0.6373999714851379
7,exp(x) + sinc(x),exp(x),x1 + x2,sinc(x),nan,0.10000000149011612
7,sqrt(x) + cosh(x),sqrt(x),x1 + x2,cosh(x),nan,0.10000000149011612
7,"max(cosh(x), exp(x))",cosh(x),"max(x1, x2)",exp(x),nan,0.10000000149011612
7,"max(0, sinc(x))",0,"max(x1, x2)",sinc(x),1.1292829513549805,0.6003999710083008
7,asinh(x) - cos(x),asinh(x),x1 - x2,cos(x),0.8372743129730225,0.699400007724762
7,"max(sqrt(x), exp(x))",sqrt(x),"max(x1, x2)",exp(x),nan,0.10000000149011612
7,erf(x) - asinh(x),erf(x),x1 - x2,asinh(x),0.9216616153717041,0.6782000064849854
7,cosh(x) / (atanh(x) + err),cosh(x),x1 / (x2 + err),atanh(x),nan,0.10000000149011612
7,x**3 / ((-x) + err),x**3,x1 / (x2 + err),(-x),29.710439682006836,0.10260000079870224
7,sqrt(x) + log(1 + exp(x)),sqrt(x),x1 + x2,log(1 + exp(x)),nan,0.10000000149011612
7,(-x) + 0,(-x),x1 + x2,0,1.029862880706787,0.6399999856948853
7,exp(x) * (1/(1 + exp(-x))),exp(x),x1 * x2,(1/(1 + exp(-x))),nan,0.10000000149011612
7,"max(tanh(x), asinh(x))",tanh(x),"max(x1, x2)",asinh(x),0.9211153388023376,0.6754000186920166
7,x**3 + erf(x),x**3,x1 + x2,erf(x),2.8272764687220736e+16,0.09960000216960907
7,x**3 - log(1 + exp(x)),x**3,x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
7,"max(abs(x), erf(x))",abs(x),"max(x1, x2)",erf(x),0.8168352246284485,0.7059999704360962
7,"min(x, 0) + exp(x)","min(x, 0)",x1 + x2,exp(x),nan,0.10000000149011612
7,abs(x) * exp(x),abs(x),x1 * x2,exp(x),nan,0.10000000149011612
7,"min(x, 0) / (abs(x) + err)","min(x, 0)",x1 / (x2 + err),abs(x),2.2208197116851807,0.1858000010251999
7,1 + (1/(1 + exp(-x))),1,x1 + x2,(1/(1 + exp(-x))),0.8761535882949829,0.6904000043869019
7,"min(exp(x), sinc(x))",exp(x),"min(x1, x2)",sinc(x),nan,0.10000000149011612
7,erf(x) / (cosh(x) + err),erf(x),x1 / (x2 + err),cosh(x),1.4318082332611084,0.5103999972343445
7,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),0.8498091697692871,0.6973999738693237
7,x + cos(x),x,x1 + x2,cos(x),0.9383990168571472,0.6704000234603882
7,(-x) - cos(x),(-x),x1 - x2,cos(x),0.8898307681083679,0.6797999739646912
7,x * 0,x,x1 * x2,0,2.3025870323181152,0.10000000149011612
7,asinh(x) * sqrt(x),asinh(x),x1 * x2,sqrt(x),0.7950669527053833,0.7134000062942505
7,(1/(1 + exp(-x))) / ((1/(1 + exp(-x))) + err),(1/(1 + exp(-x))),x1 / (x2 + err),(1/(1 + exp(-x))),2.3136649131774902,0.10000000149011612
7,sqrt(x) - sqrt(x),sqrt(x),x1 - x2,sqrt(x),nan,0.10000000149011612
7,log(abs(x + err)) + log(abs(x + err)),log(abs(x + err)),x1 + x2,log(abs(x + err)),2.3194682598114014,0.10000000149011612
8,"min(x, 0) + log(abs(x + err))","min(x, 0)",x1 + x2,log(abs(x + err)),nan,0.10000000149011612
8,x**2 - sqrt(x),x**2,x1 - x2,sqrt(x),nan,0.10000000149011612
8,"min(x, 0) * log(1 + exp(x))","min(x, 0)",x1 * x2,log(1 + exp(x)),1.3395103216171265,0.5194000005722046
8,sinc(x) + sin(x),sinc(x),x1 + x2,sin(x),nan,0.10000000149011612
8,"max(x, 0) - exp(x)","max(x, 0)",x1 - x2,exp(x),nan,0.10000000149011612
8,"min(abs(x), log(1 + exp(x)))",abs(x),"min(x1, x2)",log(1 + exp(x)),0.8225099444389343,0.7026000022888184
8,"max(x**2, tanh(x))",x**2,"max(x1, x2)",tanh(x),10.873831748962402,0.10019999742507935
8,"max(1, sinh(x))",1,"max(x1, x2)",sinh(x),nan,0.10000000149011612
8,sinh(x) + log(1 + exp(x)),sinh(x),x1 + x2,log(1 + exp(x)),nan,0.10000000149011612
8,log(1 + exp(x)) * tanh(x),log(1 + exp(x)),x1 * x2,tanh(x),0.7835357785224915,0.72079998254776
8,exp(x) + cosh(x),exp(x),x1 + x2,cosh(x),nan,0.10000000149011612
8,x**3 + exp(x),x**3,x1 + x2,exp(x),nan,0.10000000149011612
8,"min(sinc(x), log(1 + exp(x)))",sinc(x),"min(x1, x2)",log(1 + exp(x)),nan,0.10000000149011612
8,abs(x) + sin(x),abs(x),x1 + x2,sin(x),0.9237427711486816,0.676800012588501
8,atanh(x) / (sinh(x) + err),atanh(x),x1 / (x2 + err),sinh(x),nan,0.10000000149011612
8,"min((-x), exp(-x^2))",(-x),"min(x1, x2)",exp(-x^2),1.0028167963027954,0.6503999829292297
8,exp(-x^2) + log(1 + exp(x)),exp(-x^2),x1 + x2,log(1 + exp(x)),nan,0.10000000149011612
8,"min(sqrt(x), sinc(x))",sqrt(x),"min(x1, x2)",sinc(x),nan,0.10000000149011612
8,"log(1 + exp(x)) - max(x, 0)",log(1 + exp(x)),x1 - x2,"max(x, 0)",1.7571020126342773,0.38499999046325684
8,abs(x) - log(1 + exp(x)),abs(x),x1 - x2,log(1 + exp(x)),0.8259317278862,0.70660001039505
8,abs(x) - exp(x),abs(x),x1 - x2,exp(x),nan,0.10000000149011612
8,"min(1, atanh(x))",1,"min(x1, x2)",atanh(x),nan,0.10000000149011612
8,"max(min(x, 0), sinh(x))","min(x, 0)","max(x1, x2)",sinh(x),nan,0.10000000149011612
8,"sinh(x) * min(x, 0)",sinh(x),x1 * x2,"min(x, 0)",nan,0.10000000149011612
8,(1/(1 + exp(-x))) + abs(x),(1/(1 + exp(-x))),x1 + x2,abs(x),0.801558792591095,0.722599983215332
8,"max(asinh(x), 0)",asinh(x),"max(x1, x2)",0,0.8434162139892578,0.6973999738693237
8,asinh(x) * x**3,asinh(x),x1 * x2,x**3,2.303654670715332,0.10000000149011612
8,"min(log(abs(x + err)), sinc(x))",log(abs(x + err)),"min(x1, x2)",sinc(x),2.306518077850342,0.10000000149011612
8,"max((-x), asinh(x))",(-x),"max(x1, x2)",asinh(x),0.7983306646347046,0.7135999798774719
8,atanh(x) - cos(x),atanh(x),x1 - x2,cos(x),nan,0.10000000149011612
8,"max(log(1 + exp(x)), cos(x))",log(1 + exp(x)),"max(x1, x2)",cos(x),0.8279755711555481,0.7089999914169312
8,x**3 / (x**3 + err),x**3,x1 / (x2 + err),x**3,2.3026301860809326,0.10000000149011612
8,"min(max(x, 0), (-x))","max(x, 0)","min(x1, x2)",(-x),1.0382307767868042,0.6394000053405762
8,"exp(x) + min(x, 0)",exp(x),x1 + x2,"min(x, 0)",nan,0.10000000149011612
8,"erf(x) + max(x, 0)",erf(x),x1 + x2,"max(x, 0)",0.8178779482841492,0.7121999859809875
8,0 + tanh(x),0,x1 + x2,tanh(x),0.9224157929420471,0.6690000295639038
8,"max(sinh(x), atanh(x))",sinh(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
8,1 * (-x),1,x1 * x2,(-x),1.0405150651931763,0.6402000188827515
8,sqrt(x) - tanh(x),sqrt(x),x1 - x2,tanh(x),nan,0.10000000149011612
8,"min(x**2, (-x))",x**2,"min(x1, x2)",(-x),1.0534420013427734,0.6209999918937683
8,0 / (atanh(x) + err),0,x1 / (x2 + err),atanh(x),nan,0.10000000149011612
8,"min((1/(1 + exp(-x))), exp(-x^2))",(1/(1 + exp(-x))),"min(x1, x2)",exp(-x^2),2.326766014099121,0.09960000216960907
8,asinh(x) + cos(x),asinh(x),x1 + x2,cos(x),0.9575631022453308,0.6614000201225281
8,"max(erf(x), min(x, 0))",erf(x),"max(x1, x2)","min(x, 0)",0.9872046709060669,0.6561999917030334
8,"min(atanh(x), min(x, 0))",atanh(x),"min(x1, x2)","min(x, 0)",nan,0.10000000149011612
8,"max(tanh(x), abs(x))",tanh(x),"max(x1, x2)",abs(x),0.8463302850723267,0.6980000138282776
8,"0 + max(x, 0)",0,x1 + x2,"max(x, 0)",0.804640531539917,0.7121999859809875
8,"max(x**3, exp(x))",x**3,"max(x1, x2)",exp(x),nan,0.10000000149011612
8,"min(x, 0) * max(x, 0)","min(x, 0)",x1 * x2,"max(x, 0)",2.3025870323181152,0.10000000149011612
8,"min(x**2, sinc(x))",x**2,"min(x1, x2)",sinc(x),2.25697922706604,0.15379999577999115
9,"min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),0.9368861317634583,0.6740000247955322
9,asinh(x) / (sqrt(x) + err),asinh(x),x1 / (x2 + err),sqrt(x),nan,0.10000000149011612
9,"max(cos(x), exp(x))",cos(x),"max(x1, x2)",exp(x),nan,0.10000000149011612
9,"min(min(x, 0), 0)","min(x, 0)","min(x1, x2)",0,0.9552962183952332,0.6651999950408936
9,"max(max(x, 0), cos(x))","max(x, 0)","max(x1, x2)",cos(x),0.919669508934021,0.6769999861717224
9,atanh(x) - exp(x),atanh(x),x1 - x2,exp(x),nan,0.10000000149011612
9,"min(x**2, 0)",x**2,"min(x1, x2)",0,2.302586793899536,0.10000000149011612
9,"min(erf(x), tanh(x))",erf(x),"min(x1, x2)",tanh(x),0.9395654201507568,0.6728000044822693
9,abs(x) / (sinc(x) + err),abs(x),x1 / (x2 + err),sinc(x),nan,0.10000000149011612
9,"min((-x), (1/(1 + exp(-x))))",(-x),"min(x1, x2)",(1/(1 + exp(-x))),1.0741263628005981,0.6355999708175659
9,erf(x) / (cos(x) + err),erf(x),x1 / (x2 + err),cos(x),nan,0.10000000149011612
9,log(1 + exp(x)) / (erf(x) + err),log(1 + exp(x)),x1 / (x2 + err),erf(x),nan,0.10000000149011612
9,"max(x, 0) / ((-x) + err)","max(x, 0)",x1 / (x2 + err),(-x),2.215531349182129,0.19300000369548798
9,"max(x, 0) - sinh(x)","max(x, 0)",x1 - x2,sinh(x),nan,0.10000000149011612
9,cosh(x) + atanh(x),cosh(x),x1 + x2,atanh(x),nan,0.10000000149011612
9,"min(max(x, 0), erf(x))","max(x, 0)","min(x1, x2)",erf(x),0.9393306374549866,0.6687999963760376
9,sqrt(x) / (asinh(x) + err),sqrt(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
9,"max(exp(x), sin(x))",exp(x),"max(x1, x2)",sin(x),nan,0.10000000149011612
9,"max(cos(x), tanh(x))",cos(x),"max(x1, x2)",tanh(x),1.1367555856704712,0.6087999939918518
9,0 + atanh(x),0,x1 + x2,atanh(x),nan,0.10000000149011612
9,"min(cosh(x), sin(x))",cosh(x),"min(x1, x2)",sin(x),1.0401941537857056,0.6320000290870667
9,"max(x**3, 1)",x**3,"max(x1, x2)",1,2.302809953689575,0.10000000149011612
9,"min(exp(x), asinh(x))",exp(x),"min(x1, x2)",asinh(x),1.0362995862960815,0.6462000012397766
9,"max(sinh(x), x**3)",sinh(x),"max(x1, x2)",x**3,nan,0.10000000149011612
9,x / (log(abs(x + err)) + err),x,x1 / (x2 + err),log(abs(x + err)),nan,0.10000000149011612
9,"max(asinh(x), exp(x))",asinh(x),"max(x1, x2)",exp(x),nan,0.10000000149011612
9,sinc(x) + tanh(x),sinc(x),x1 + x2,tanh(x),nan,0.10000000149011612
9,"(1/(1 + exp(-x))) - max(x, 0)",(1/(1 + exp(-x))),x1 - x2,"max(x, 0)",1.0307683944702148,0.6388000249862671
9,log(1 + exp(x)) / (log(1 + exp(x)) + err),log(1 + exp(x)),x1 / (x2 + err),log(1 + exp(x)),2.307459592819214,0.10000000149011612
9,"min(min(x, 0), abs(x))","min(x, 0)","min(x1, x2)",abs(x),1.0081114768981934,0.6485999822616577
9,sinh(x) - (1/(1 + exp(-x))),sinh(x),x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
9,x - sin(x),x,x1 - x2,sin(x),1.0595818758010864,0.6245999932289124
9,exp(-x^2) + tanh(x),exp(-x^2),x1 + x2,tanh(x),1.2056517601013184,0.5982000231742859
9,"min(x, 0) / (tanh(x) + err)","min(x, 0)",x1 / (x2 + err),tanh(x),nan,0.10000000149011612
9,tanh(x) * 1,tanh(x),x1 * x2,1,0.9459661841392517,0.66839998960495
9,"min(tanh(x), (1/(1 + exp(-x))))",tanh(x),"min(x1, x2)",(1/(1 + exp(-x))),0.9499560594558716,0.6654000282287598
9,sinc(x) * x,sinc(x),x1 * x2,x,1.0329762697219849,0.6341999769210815
9,sinc(x) * abs(x),sinc(x),x1 * x2,abs(x),1.7389616966247559,0.3635999858379364
9,"max(min(x, 0), x)","min(x, 0)","max(x1, x2)",x,1.0271981954574585,0.6407999992370605
9,"max(log(1 + exp(x)), 1)",log(1 + exp(x)),"max(x1, x2)",1,nan,0.10000000149011612
9,"min(x, 0) + exp(-x^2)","min(x, 0)",x1 + x2,exp(-x^2),1.0843175649642944,0.6241999864578247
9,"min(abs(x), erf(x))",abs(x),"min(x1, x2)",erf(x),0.8954265713691711,0.6840000152587891
9,"max(abs(x), x**3)",abs(x),"max(x1, x2)",x**3,1.0167309366370238e+19,0.10040000081062317
9,"(-x) / (max(x, 0) + err)",(-x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
9,"max(cos(x), max(x, 0))",cos(x),"max(x1, x2)","max(x, 0)",0.9155779480934143,0.6733999848365784
9,"max(x, 0) / (asinh(x) + err)","max(x, 0)",x1 / (x2 + err),asinh(x),123010883584.0,0.10000000149011612
9,tanh(x) * (-x),tanh(x),x1 * x2,(-x),1.0860939025878906,0.6110000014305115
9,"max((1/(1 + exp(-x))), exp(x))",(1/(1 + exp(-x))),"max(x1, x2)",exp(x),nan,0.10000000149011612
9,cos(x) / (asinh(x) + err),cos(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
9,x**2 / (asinh(x) + err),x**2,x1 / (x2 + err),asinh(x),1.1802083253860474,0.5852000117301941
10,sin(x) - asinh(x),sin(x),x1 - x2,asinh(x),1.2557566165924072,0.5450000166893005
10,x**3 - erf(x),x**3,x1 - x2,erf(x),2.302332878112793,0.09960000216960907
10,exp(x) / (abs(x) + err),exp(x),x1 / (x2 + err),abs(x),nan,0.10000000149011612
10,log(abs(x + err)) + sin(x),log(abs(x + err)),x1 + x2,sin(x),nan,0.10000000149011612
10,"min(sin(x), log(1 + exp(x)))",sin(x),"min(x1, x2)",log(1 + exp(x)),1.009823203086853,0.6481999754905701
10,log(1 + exp(x)) * asinh(x),log(1 + exp(x)),x1 * x2,asinh(x),nan,0.10000000149011612
10,"min(sin(x), (1/(1 + exp(-x))))",sin(x),"min(x1, x2)",(1/(1 + exp(-x))),0.9968615174293518,0.6474000215530396
10,"sqrt(x) / (max(x, 0) + err)",sqrt(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
10,"min(x**3, cos(x))",x**3,"min(x1, x2)",cos(x),2.311872720718384,0.10019999742507935
10,x**3 - x,x**3,x1 - x2,x,2.3027641773223877,0.10000000149011612
10,"min(cosh(x), log(1 + exp(x)))",cosh(x),"min(x1, x2)",log(1 + exp(x)),0.8104104399681091,0.7092000246047974
10,0 * (1/(1 + exp(-x))),0,x1 * x2,(1/(1 + exp(-x))),2.3025870323181152,0.10000000149011612
10,"min(atanh(x), cosh(x))",atanh(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
10,"min(max(x, 0), exp(-x^2))","max(x, 0)","min(x1, x2)",exp(-x^2),6.9098029136657715,0.094200000166893
10,exp(x) / (0 + err),exp(x),x1 / (x2 + err),0,nan,0.10000000149011612
10,sqrt(x) - exp(x),sqrt(x),x1 - x2,exp(x),nan,0.10000000149011612
10,0 + log(1 + exp(x)),0,x1 + x2,log(1 + exp(x)),0.8324049115180969,0.7006000280380249
10,"max(tanh(x), log(abs(x + err)))",tanh(x),"max(x1, x2)",log(abs(x + err)),1.048219084739685,0.6327999830245972
10,"max(cos(x), cos(x))",cos(x),"max(x1, x2)",cos(x),1.2660213708877563,0.5590000152587891
10,sinc(x) - exp(-x^2),sinc(x),x1 - x2,exp(-x^2),2.3025882244110107,0.10000000149011612
10,tanh(x) * 0,tanh(x),x1 * x2,0,2.3025856018066406,0.10000000149011612
10,cos(x) / (log(abs(x + err)) + err),cos(x),x1 / (x2 + err),log(abs(x + err)),nan,0.10000000149011612
10,sinh(x) / (atanh(x) + err),sinh(x),x1 / (x2 + err),atanh(x),nan,0.10000000149011612
10,asinh(x) / (sin(x) + err),asinh(x),x1 / (x2 + err),sin(x),nan,0.10000000149011612
10,0 / ((1/(1 + exp(-x))) + err),0,x1 / (x2 + err),(1/(1 + exp(-x))),2.3025875091552734,0.10000000149011612
10,log(1 + exp(x)) / (sin(x) + err),log(1 + exp(x)),x1 / (x2 + err),sin(x),nan,0.10000000149011612
10,log(1 + exp(x)) / (sinh(x) + err),log(1 + exp(x)),x1 / (x2 + err),sinh(x),nan,0.10000000149011612
10,0 - cos(x),0,x1 - x2,cos(x),1.3311057090759277,0.5248000025749207
10,abs(x) / (cosh(x) + err),abs(x),x1 / (x2 + err),cosh(x),2.302715539932251,0.09860000014305115
10,exp(x) * tanh(x),exp(x),x1 * x2,tanh(x),nan,0.10000000149011612
10,"asinh(x) - min(x, 0)",asinh(x),x1 - x2,"min(x, 0)",0.8385277390480042,0.6980000138282776
10,cosh(x) * (-x),cosh(x),x1 * x2,(-x),nan,0.10000000149011612
10,x / ((1/(1 + exp(-x))) + err),x,x1 / (x2 + err),(1/(1 + exp(-x))),nan,0.10000000149011612
10,"min(log(1 + exp(x)), x**3)",log(1 + exp(x)),"min(x1, x2)",x**3,nan,0.10000000149011612
10,"min(cosh(x), atanh(x))",cosh(x),"min(x1, x2)",atanh(x),nan,0.10000000149011612
10,"max(asinh(x), cos(x))",asinh(x),"max(x1, x2)",cos(x),0.9960425496101379,0.6503999829292297
10,tanh(x) / (exp(x) + err),tanh(x),x1 / (x2 + err),exp(x),nan,0.10000000149011612
10,exp(-x^2) - cosh(x),exp(-x^2),x1 - x2,cosh(x),nan,0.10000000149011612
10,exp(x) - x,exp(x),x1 - x2,x,nan,0.10000000149011612
10,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),nan,0.10000000149011612
10,"x**2 / (min(x, 0) + err)",x**2,x1 / (x2 + err),"min(x, 0)",2.3025877475738525,0.10000000149011612
10,asinh(x) - cosh(x),asinh(x),x1 - x2,cosh(x),nan,0.10000000149011612
10,"max(sqrt(x), (-x))",sqrt(x),"max(x1, x2)",(-x),nan,0.10000000149011612
10,"min(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","min(x1, x2)",(1/(1 + exp(-x))),1.0296733379364014,0.6377999782562256
10,erf(x) - sin(x),erf(x),x1 - x2,sin(x),1.2232156991958618,0.5622000098228455
10,erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),nan,0.10000000149011612
10,"min(cosh(x), 0)",cosh(x),"min(x1, x2)",0,2.3025894165039062,0.10000000149011612
10,"min(sqrt(x), x)",sqrt(x),"min(x1, x2)",x,nan,0.10000000149011612
10,"max(x, 0) * 1","max(x, 0)",x1 * x2,1,0.8024475574493408,0.7152000069618225
10,"min(asinh(x), sqrt(x))",asinh(x),"min(x1, x2)",sqrt(x),0.9450215697288513,0.670799970626831
Total time:,32817.08690571785
