Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,Loss,Accuracy
6,"min(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"min(x1, x2)","max(x, 0)",2.607292652130127,0.3562000095844269
6,(-x) + sqrt(x),(-x),x1 + x2,sqrt(x),nan,0.009999999776482582
6,(-x) + x,(-x),x1 + x2,x,4.605171203613281,0.009999999776482582
6,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),2.7905681133270264,0.30559998750686646
6,"sin(x) + max(x, 0)",sin(x),x1 + x2,"max(x, 0)",2.7097387313842773,0.3215999901294708
6,"min(sin(x), exp(-x^2))",sin(x),"min(x1, x2)",exp(-x^2),4.394277572631836,0.033799998462200165
6,"cosh(x) + max(x, 0)",cosh(x),x1 + x2,"max(x, 0)",nan,0.009999999776482582
6,(1/(1 + exp(-x))) + exp(-x^2),(1/(1 + exp(-x))),x1 + x2,exp(-x^2),3.9756383895874023,0.11460000276565552
6,sin(x) + x**2,sin(x),x1 + x2,x**2,4.555939674377441,0.02979999966919422
6,"(-x) / (max(x, 0) + err)",(-x),x1 / (x2 + err),"max(x, 0)",nan,0.009999999776482582
6,"max(x, 0) * sin(x)","max(x, 0)",x1 * x2,sin(x),13.439125061035156,0.009999999776482582
6,"max(x, 0) * sin(x)","max(x, 0)",x1 * x2,sin(x),27.324268341064453,0.009999999776482582
6,"max(x, 0) + 0","max(x, 0)",x1 + x2,0,2.595724105834961,0.34540000557899475
6,sqrt(x) + sin(x),sqrt(x),x1 + x2,sin(x),nan,0.009999999776482582
6,"min(asinh(x), 1)",asinh(x),"min(x1, x2)",1,2.8162121772766113,0.2971999943256378
6,"min(x, (-x))",x,"min(x1, x2)",(-x),3.319003105163574,0.21459999680519104
6,cos(x) + abs(x),cos(x),x1 + x2,abs(x),3.7455356121063232,0.15539999306201935
6,(1/(1 + exp(-x))) + sin(x),(1/(1 + exp(-x))),x1 + x2,sin(x),3.0522515773773193,0.2556000053882599
6,abs(x) + sin(x),abs(x),x1 + x2,sin(x),3.018282413482666,0.2685999870300293
6,"min(asinh(x), max(x, 0))",asinh(x),"min(x1, x2)","max(x, 0)",2.74064564704895,0.3248000144958496
6,(-x) * erf(x),(-x),x1 * x2,erf(x),3.378941059112549,0.20640000700950623
6,"min(log(1 + exp(x)), x**3)",log(1 + exp(x)),"min(x1, x2)",x**3,nan,0.009999999776482582
6,tanh(x) + abs(x),tanh(x),x1 + x2,abs(x),2.651142120361328,0.33480000495910645
6,"min(cos(x), max(x, 0))",cos(x),"min(x1, x2)","max(x, 0)",4.417179107666016,0.0406000018119812
6,cos(x) - abs(x),cos(x),x1 - x2,abs(x),3.457736015319824,0.1940000057220459
6,"min(log(1 + exp(x)), x**2)",log(1 + exp(x)),"min(x1, x2)",x**2,2.6964476108551025,0.3352000117301941
6,"min(sinh(x), max(x, 0))",sinh(x),"min(x1, x2)","max(x, 0)",nan,0.009999999776482582
6,sinh(x) + sin(x),sinh(x),x1 + x2,sin(x),nan,0.009999999776482582
6,"max(x, max(x, 0))",x,"max(x1, x2)","max(x, 0)",2.6077184677124023,0.34860000014305115
6,"max(x, 0) + min(x, 0)","max(x, 0)",x1 + x2,"min(x, 0)",2.8983616828918457,0.3041999936103821
6,"min(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","min(x1, x2)",(1/(1 + exp(-x))),3.1385250091552734,0.23600000143051147
6,x + abs(x),x,x1 + x2,abs(x),2.565089225769043,0.36039999127388
6,sin(x) + x,sin(x),x1 + x2,x,2.8926801681518555,0.29339998960494995
6,"max(sinc(x), asinh(x))",sinc(x),"max(x1, x2)",asinh(x),nan,0.009999999776482582
6,sin(x) - asinh(x),sin(x),x1 - x2,asinh(x),3.531003475189209,0.18060000240802765
6,"max(1, abs(x))",1,"max(x1, x2)",abs(x),3.668351888656616,0.16899999976158142
6,x + 0,x,x1 + x2,0,2.9092190265655518,0.3025999963283539
6,exp(x) + exp(x),exp(x),x1 + x2,exp(x),nan,0.009999999776482582
6,cos(x) / (sinh(x) + err),cos(x),x1 / (x2 + err),sinh(x),nan,0.009999999776482582
6,exp(-x^2) * abs(x),exp(-x^2),x1 * x2,abs(x),4.605171203613281,0.009999999776482582
6,cosh(x) * sinc(x),cosh(x),x1 * x2,sinc(x),nan,0.009999999776482582
6,"cos(x) + min(x, 0)",cos(x),x1 + x2,"min(x, 0)",3.2247233390808105,0.23340000212192535
6,(-x) / ((1/(1 + exp(-x))) + err),(-x),x1 / (x2 + err),(1/(1 + exp(-x))),nan,0.009999999776482582
6,"max(x, 0) / ((1/(1 + exp(-x))) + err)","max(x, 0)",x1 / (x2 + err),(1/(1 + exp(-x))),2.5774989128112793,0.3659999966621399
6,sqrt(x) + (-x),sqrt(x),x1 + x2,(-x),nan,0.009999999776482582
6,"max((1/(1 + exp(-x))), log(1 + exp(x)))",(1/(1 + exp(-x))),"max(x1, x2)",log(1 + exp(x)),2.631915330886841,0.35440000891685486
7,"max(x, max(x, 0))",x,"max(x1, x2)","max(x, 0)",2.6077184677124023,0.34860000014305115
7,"min(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"min(x1, x2)","max(x, 0)",2.607292652130127,0.3562000095844269
7,(1/(1 + exp(-x))) + log(1 + exp(x)),(1/(1 + exp(-x))),x1 + x2,log(1 + exp(x)),2.5941872596740723,0.35760000348091125
7,"max(x, 0) / ((1/(1 + exp(-x))) + err)","max(x, 0)",x1 / (x2 + err),(1/(1 + exp(-x))),2.5774989128112793,0.3659999966621399
7,x + abs(x),x,x1 + x2,abs(x),2.565089225769043,0.36039999127388
7,"log(1 + exp(x)) * max(x, 0)",log(1 + exp(x)),x1 * x2,"max(x, 0)",nan,0.009999999776482582
7,sin(x) + cosh(x),sin(x),x1 + x2,cosh(x),nan,0.009999999776482582
7,"max(x, (-x))",x,"max(x1, x2)",(-x),3.187415599822998,0.24660000205039978
7,"(1/(1 + exp(-x))) / (max(x, 0) + err)",(1/(1 + exp(-x))),x1 / (x2 + err),"max(x, 0)",nan,0.009999999776482582
7,log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),2.7129509449005127,0.33739998936653137
7,"max(cosh(x), max(x, 0))",cosh(x),"max(x1, x2)","max(x, 0)",nan,0.009999999776482582
7,"min((1/(1 + exp(-x))), max(x, 0))",(1/(1 + exp(-x))),"min(x1, x2)","max(x, 0)",3.1616430282592773,0.24120000004768372
7,(-x) * erf(x),(-x),x1 * x2,erf(x),3.2884342670440674,0.22380000352859497
7,cos(x) + abs(x),cos(x),x1 + x2,abs(x),3.8557546138763428,0.1379999965429306
7,"max(asinh(x), sinc(x))",asinh(x),"max(x1, x2)",sinc(x),3.0027315616607666,0.27399998903274536
7,asinh(x) - (-x),asinh(x),x1 - x2,(-x),2.8097152709960938,0.3163999915122986
7,x * tanh(x),x,x1 * x2,tanh(x),3.279097557067871,0.22579999268054962
7,log(1 + exp(x)) + x**2,log(1 + exp(x)),x1 + x2,x**2,nan,0.009999999776482582
7,(1/(1 + exp(-x))) + 0,(1/(1 + exp(-x))),x1 + x2,0,2.674855947494507,0.32760000228881836
7,x * x,x,x1 * x2,x,7.340190410614014,0.009399999864399433
7,(1/(1 + exp(-x))) + sin(x),(1/(1 + exp(-x))),x1 + x2,sin(x),2.9387481212615967,0.2754000127315521
7,"min(log(1 + exp(x)), x)",log(1 + exp(x)),"min(x1, x2)",x,2.9495561122894287,0.29260000586509705
7,"min((1/(1 + exp(-x))), log(1 + exp(x)))",(1/(1 + exp(-x))),"min(x1, x2)",log(1 + exp(x)),2.7168288230895996,0.3158000111579895
7,cos(x) + log(1 + exp(x)),cos(x),x1 + x2,log(1 + exp(x)),3.15004301071167,0.24480000138282776
7,"max(log(1 + exp(x)), (1/(1 + exp(-x))))",log(1 + exp(x)),"max(x1, x2)",(1/(1 + exp(-x))),2.5991101264953613,0.3537999987602234
7,"min(max(x, 0), sin(x))","max(x, 0)","min(x1, x2)",sin(x),3.1705477237701416,0.2354000061750412
7,log(1 + exp(x)) / (abs(x) + err),log(1 + exp(x)),x1 / (x2 + err),abs(x),nan,0.009999999776482582
7,"abs(x) + max(x, 0)",abs(x),x1 + x2,"max(x, 0)",2.6807215213775635,0.3346000015735626
7,sin(x) * (1/(1 + exp(-x))),sin(x),x1 * x2,(1/(1 + exp(-x))),4.027210712432861,0.07779999822378159
7,"min(asinh(x), sinh(x))",asinh(x),"min(x1, x2)",sinh(x),nan,0.009999999776482582
7,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),2.749835252761841,0.3165999948978424
7,"max(x, 0) + log(abs(x + err))","max(x, 0)",x1 + x2,log(abs(x + err)),nan,0.009999999776482582
7,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),2.6045103073120117,0.35580000281333923
7,"max(sinh(x), 0)",sinh(x),"max(x1, x2)",0,nan,0.009999999776482582
7,"max(x, cosh(x))",x,"max(x1, x2)",cosh(x),nan,0.009999999776482582
7,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",2.589510440826416,0.35499998927116394
7,"max(log(1 + exp(x)), log(1 + exp(x)))",log(1 + exp(x)),"max(x1, x2)",log(1 + exp(x)),2.603330612182617,0.34860000014305115
7,asinh(x) + asinh(x),asinh(x),x1 + x2,asinh(x),2.7044289112091064,0.32199999690055847
7,"1 + max(x, 0)",1,x1 + x2,"max(x, 0)",2.596776247024536,0.3630000054836273
7,"min(exp(-x^2), max(x, 0))",exp(-x^2),"min(x1, x2)","max(x, 0)",4.7858452796936035,0.008999999612569809
7,log(abs(x + err)) / (sinc(x) + err),log(abs(x + err)),x1 / (x2 + err),sinc(x),nan,0.009999999776482582
7,cos(x) * erf(x),cos(x),x1 * x2,erf(x),4.495696067810059,0.02280000038444996
7,"min(cosh(x), sqrt(x))",cosh(x),"min(x1, x2)",sqrt(x),nan,0.009999999776482582
7,(1/(1 + exp(-x))) - abs(x),(1/(1 + exp(-x))),x1 - x2,abs(x),3.2178664207458496,0.23180000483989716
7,sqrt(x) * sin(x),sqrt(x),x1 * x2,sin(x),4.521252632141113,0.029400000348687172
7,(1/(1 + exp(-x))) / (0 + err),(1/(1 + exp(-x))),x1 / (x2 + err),0,nan,0.009999999776482582
7,exp(-x^2) + exp(x),exp(-x^2),x1 + x2,exp(x),nan,0.009999999776482582
7,sqrt(x) / (erf(x) + err),sqrt(x),x1 / (x2 + err),erf(x),nan,0.009999999776482582
7,"max(0, x**2)",0,"max(x1, x2)",x**2,4.550268650054932,0.02879999950528145
7,erf(x) * 1,erf(x),x1 * x2,1,2.971773862838745,0.2741999924182892
8,"1 + max(x, 0)",1,x1 + x2,"max(x, 0)",2.596776247024536,0.3630000054836273
8,"min(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"min(x1, x2)","max(x, 0)",2.607292652130127,0.3562000095844269
8,"max(x, 0) / ((1/(1 + exp(-x))) + err)","max(x, 0)",x1 / (x2 + err),(1/(1 + exp(-x))),2.5774989128112793,0.3659999966621399
8,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",2.589510440826416,0.35499998927116394
8,x + abs(x),x,x1 + x2,abs(x),2.565089225769043,0.36039999127388
8,sqrt(x) + abs(x),sqrt(x),x1 + x2,abs(x),nan,0.009999999776482582
8,"max((1/(1 + exp(-x))), abs(x))",(1/(1 + exp(-x))),"max(x1, x2)",abs(x),nan,0.009999999776482582
8,cos(x) + tanh(x),cos(x),x1 + x2,tanh(x),3.145223379135132,0.23600000143051147
8,tanh(x) - log(1 + exp(x)),tanh(x),x1 - x2,log(1 + exp(x)),3.6681456565856934,0.15320000052452087
8,"max(sqrt(x), (-x))",sqrt(x),"max(x1, x2)",(-x),nan,0.009999999776482582
8,exp(x) - (1/(1 + exp(-x))),exp(x),x1 - x2,(1/(1 + exp(-x))),nan,0.009999999776482582
8,x * abs(x),x,x1 * x2,abs(x),4.442996978759766,0.05739999935030937
8,"min(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"min(x1, x2)","max(x, 0)",2.5917844772338867,0.34940001368522644
8,"min(x, 0) + x","min(x, 0)",x1 + x2,x,2.835756301879883,0.30399999022483826
8,"min(log(1 + exp(x)), tanh(x))",log(1 + exp(x)),"min(x1, x2)",tanh(x),2.8902957439422607,0.28839999437332153
8,"(1/(1 + exp(-x))) + max(x, 0)",(1/(1 + exp(-x))),x1 + x2,"max(x, 0)",2.552067995071411,0.36739999055862427
8,"max(log(1 + exp(x)), cosh(x))",log(1 + exp(x)),"max(x1, x2)",cosh(x),nan,0.009999999776482582
8,"min(1, min(x, 0))",1,"min(x1, x2)","min(x, 0)",2.873565912246704,0.2881999909877777
8,"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),2.639437437057495,0.3479999899864197
8,(1/(1 + exp(-x))) + erf(x),(1/(1 + exp(-x))),x1 + x2,erf(x),2.884707450866699,0.2935999929904938
8,"min(asinh(x), (-x))",asinh(x),"min(x1, x2)",(-x),3.3379433155059814,0.2142000049352646
8,1 + cos(x),1,x1 + x2,cos(x),3.5712835788726807,0.16300000250339508
8,log(1 + exp(x)) / (log(1 + exp(x)) + err),log(1 + exp(x)),x1 / (x2 + err),log(1 + exp(x)),4.620180606842041,0.009999999776482582
8,exp(x) + sin(x),exp(x),x1 + x2,sin(x),nan,0.009999999776482582
8,"asinh(x) + max(x, 0)",asinh(x),x1 + x2,"max(x, 0)",2.580815315246582,0.3479999899864197
8,"min(log(1 + exp(x)), asinh(x))",log(1 + exp(x)),"min(x1, x2)",asinh(x),2.7212581634521484,0.32179999351501465
8,"min(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"min(x1, x2)","max(x, 0)",4.615137577056885,0.009999999776482582
8,(-x) + erf(x),(-x),x1 + x2,erf(x),3.202213764190674,0.243599995970726
8,"min(max(x, 0), (-x))","max(x, 0)","min(x1, x2)",(-x),2.9658548831939697,0.2784000039100647
8,"log(1 + exp(x)) + max(x, 0)",log(1 + exp(x)),x1 + x2,"max(x, 0)",2.531827926635742,0.37040001153945923
8,"max(x, 0) * x","max(x, 0)",x1 * x2,x,4.616446495056152,0.02160000056028366
8,"log(1 + exp(x)) / (max(x, 0) + err)",log(1 + exp(x)),x1 / (x2 + err),"max(x, 0)",nan,0.009999999776482582
8,"min((1/(1 + exp(-x))), exp(-x^2))",(1/(1 + exp(-x))),"min(x1, x2)",exp(-x^2),4.605207920074463,0.009999999776482582
8,"min(atanh(x), sin(x))",atanh(x),"min(x1, x2)",sin(x),nan,0.009999999776482582
8,"min(max(x, 0), log(1 + exp(x)))","max(x, 0)","min(x1, x2)",log(1 + exp(x)),2.5812289714813232,0.3452000021934509
8,"max(log(1 + exp(x)), (-x))",log(1 + exp(x)),"max(x1, x2)",(-x),nan,0.009999999776482582
8,"min(max(x, 0), log(1 + exp(x)))","max(x, 0)","min(x1, x2)",log(1 + exp(x)),2.6307859420776367,0.34619998931884766
8,(1/(1 + exp(-x))) + sinh(x),(1/(1 + exp(-x))),x1 + x2,sinh(x),nan,0.009999999776482582
8,"max(x, 0) + erf(x)","max(x, 0)",x1 + x2,erf(x),2.5890276432037354,0.35019999742507935
8,abs(x) + 1,abs(x),x1 + x2,1,3.177912712097168,0.23800000548362732
8,"max(sinc(x), (-x))",sinc(x),"max(x1, x2)",(-x),nan,0.009999999776482582
8,cosh(x) - erf(x),cosh(x),x1 - x2,erf(x),nan,0.009999999776482582
8,"min(x, max(x, 0))",x,"min(x1, x2)","max(x, 0)",2.9410531520843506,0.2953999936580658
8,"x + max(x, 0)",x,x1 + x2,"max(x, 0)",2.705719470977783,0.3294000029563904
8,asinh(x) + sqrt(x),asinh(x),x1 + x2,sqrt(x),nan,0.009999999776482582
8,x**2 + sinc(x),x**2,x1 + x2,sinc(x),nan,0.009999999776482582
8,"min(sinc(x), (-x))",sinc(x),"min(x1, x2)",(-x),nan,0.009999999776482582
8,sinc(x) + sinh(x),sinc(x),x1 + x2,sinh(x),nan,0.009999999776482582
8,exp(-x^2) * cosh(x),exp(-x^2),x1 * x2,cosh(x),4.60684871673584,0.009999999776482582
8,"min(x, 0) - erf(x)","min(x, 0)",x1 - x2,erf(x),3.4416186809539795,0.19259999692440033
9,"min(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"min(x1, x2)","max(x, 0)",2.607292652130127,0.3562000095844269
9,"(1/(1 + exp(-x))) + max(x, 0)",(1/(1 + exp(-x))),x1 + x2,"max(x, 0)",2.552067995071411,0.36739999055862427
9,"log(1 + exp(x)) + max(x, 0)",log(1 + exp(x)),x1 + x2,"max(x, 0)",2.531827926635742,0.37040001153945923
9,x + abs(x),x,x1 + x2,abs(x),2.565089225769043,0.36039999127388
9,"min(max(x, 0), log(1 + exp(x)))","max(x, 0)","min(x1, x2)",log(1 + exp(x)),2.5812289714813232,0.3452000021934509
9,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),2.5760977268218994,0.35440000891685486
9,"max(x, max(x, 0))",x,"max(x1, x2)","max(x, 0)",2.582185983657837,0.3540000021457672
9,log(1 + exp(x)) * log(1 + exp(x)),log(1 + exp(x)),x1 * x2,log(1 + exp(x)),nan,0.009999999776482582
9,"x / (max(x, 0) + err)",x,x1 / (x2 + err),"max(x, 0)",nan,0.009999999776482582
9,"max(x, 0) + erf(x)","max(x, 0)",x1 + x2,erf(x),2.6131699085235596,0.34360000491142273
9,"max(tanh(x), log(1 + exp(x)))",tanh(x),"max(x1, x2)",log(1 + exp(x)),2.6079893112182617,0.35440000891685486
9,log(1 + exp(x)) / (erf(x) + err),log(1 + exp(x)),x1 / (x2 + err),erf(x),nan,0.009999999776482582
9,"min(asinh(x), tanh(x))",asinh(x),"min(x1, x2)",tanh(x),2.7596285343170166,0.3142000138759613
9,"min(x, (1/(1 + exp(-x))))",x,"min(x1, x2)",(1/(1 + exp(-x))),2.7597031593322754,0.3181999921798706
9,"min(max(x, 0), sinc(x))","max(x, 0)","min(x1, x2)",sinc(x),4.5589189529418945,0.017799999564886093
9,"max(x, 0) + max(x, 0)","max(x, 0)",x1 + x2,"max(x, 0)",2.60033917427063,0.35019999742507935
9,"max(max(x, 0), erf(x))","max(x, 0)","max(x1, x2)",erf(x),2.58183217048645,0.36559998989105225
9,"(1/(1 + exp(-x))) * max(x, 0)",(1/(1 + exp(-x))),x1 * x2,"max(x, 0)",2.562875509262085,0.3598000109195709
9,"max(x, 0) - exp(-x^2)","max(x, 0)",x1 - x2,exp(-x^2),2.6344118118286133,0.3474000096321106
9,"min(asinh(x), x**3)",asinh(x),"min(x1, x2)",x**3,72.9476089477539,0.010200000368058681
9,"asinh(x) - max(x, 0)",asinh(x),x1 - x2,"max(x, 0)",3.165649175643921,0.24140000343322754
9,"x + max(x, 0)",x,x1 + x2,"max(x, 0)",2.765123128890991,0.31679999828338623
9,"log(1 + exp(x)) - max(x, 0)",log(1 + exp(x)),x1 - x2,"max(x, 0)",4.6042962074279785,0.012799999676644802
9,"min(sinc(x), tanh(x))",sinc(x),"min(x1, x2)",tanh(x),nan,0.009999999776482582
9,"1 + max(x, 0)",1,x1 + x2,"max(x, 0)",2.558525800704956,0.3495999872684479
9,"min(x, 0) + 0","min(x, 0)",x1 + x2,0,2.9780993461608887,0.2815999984741211
9,"x / (max(x, 0) + err)",x,x1 / (x2 + err),"max(x, 0)",nan,0.009999999776482582
9,"min((1/(1 + exp(-x))), 1)",(1/(1 + exp(-x))),"min(x1, x2)",1,2.6992297172546387,0.3294000029563904
9,sqrt(x) - erf(x),sqrt(x),x1 - x2,erf(x),nan,0.009999999776482582
9,"min(min(x, 0), cos(x))","min(x, 0)","min(x1, x2)",cos(x),3.0490024089813232,0.2606000006198883
9,1 + sinc(x),1,x1 + x2,sinc(x),nan,0.009999999776482582
9,"min(asinh(x), max(x, 0))",asinh(x),"min(x1, x2)","max(x, 0)",2.7552030086517334,0.3197999894618988
9,"min(1, (-x))",1,"min(x1, x2)",(-x),2.8248472213745117,0.29440000653266907
9,"max(x, 0) + cos(x)","max(x, 0)",x1 + x2,cos(x),2.925914764404297,0.29120001196861267
9,log(1 + exp(x)) + sinc(x),log(1 + exp(x)),x1 + x2,sinc(x),nan,0.009999999776482582
9,abs(x) - (1/(1 + exp(-x))),abs(x),x1 - x2,(1/(1 + exp(-x))),2.9866483211517334,0.2759999930858612
9,"min(x**2, abs(x))",x**2,"min(x1, x2)",abs(x),3.2063610553741455,0.23479999601840973
9,log(1 + exp(x)) + 0,log(1 + exp(x)),x1 + x2,0,2.5910391807556152,0.36039999127388
9,"min(exp(-x^2), max(x, 0))",exp(-x^2),"min(x1, x2)","max(x, 0)",4.989355564117432,0.011599999852478504
9,"min(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"min(x1, x2)","max(x, 0)",2.5839667320251465,0.3555999994277954
9,x**2 - tanh(x),x**2,x1 - x2,tanh(x),5.513892650604248,0.01080000028014183
9,"max((-x), log(1 + exp(x)))",(-x),"max(x1, x2)",log(1 + exp(x)),3.279249668121338,0.23579999804496765
9,cos(x) + x,cos(x),x1 + x2,x,2.905674695968628,0.287200003862381
9,"min((1/(1 + exp(-x))), erf(x))",(1/(1 + exp(-x))),"min(x1, x2)",erf(x),3.0620815753936768,0.2524000108242035
9,"min(sinh(x), min(x, 0))",sinh(x),"min(x1, x2)","min(x, 0)",nan,0.009999999776482582
9,log(abs(x + err)) - cosh(x),log(abs(x + err)),x1 - x2,cosh(x),nan,0.009999999776482582
9,"min(x, 0) + exp(x)","min(x, 0)",x1 + x2,exp(x),nan,0.009999999776482582
9,"max(0, exp(-x^2))",0,"max(x1, x2)",exp(-x^2),4.605190753936768,0.009999999776482582
9,"sinh(x) * max(x, 0)",sinh(x),x1 * x2,"max(x, 0)",nan,0.009999999776482582
9,"max(x**3, (1/(1 + exp(-x))))",x**3,"max(x1, x2)",(1/(1 + exp(-x))),nan,0.009999999776482582
10,"log(1 + exp(x)) + max(x, 0)",log(1 + exp(x)),x1 + x2,"max(x, 0)",2.531827926635742,0.37040001153945923
10,"(1/(1 + exp(-x))) + max(x, 0)",(1/(1 + exp(-x))),x1 + x2,"max(x, 0)",2.552067995071411,0.36739999055862427
10,"max(max(x, 0), erf(x))","max(x, 0)","max(x1, x2)",erf(x),2.58183217048645,0.36559998989105225
10,"1 + max(x, 0)",1,x1 + x2,"max(x, 0)",2.558525800704956,0.3495999872684479
10,log(1 + exp(x)) + 0,log(1 + exp(x)),x1 + x2,0,2.5910391807556152,0.36039999127388
10,"max(x, 0) + sinh(x)","max(x, 0)",x1 + x2,sinh(x),nan,0.009999999776482582
10,"min(log(abs(x + err)), 1)",log(abs(x + err)),"min(x1, x2)",1,4.605172634124756,0.009999999776482582
10,exp(x) + abs(x),exp(x),x1 + x2,abs(x),nan,0.009999999776482582
10,"min(x, max(x, 0))",x,"min(x1, x2)","max(x, 0)",2.9662957191467285,0.2896000146865845
10,"min(log(1 + exp(x)), exp(-x^2))",log(1 + exp(x)),"min(x1, x2)",exp(-x^2),4.607700824737549,0.009800000116229057
10,"min(x, cos(x))",x,"min(x1, x2)",cos(x),3.054037094116211,0.26420000195503235
10,"log(abs(x + err)) + max(x, 0)",log(abs(x + err)),x1 + x2,"max(x, 0)",nan,0.009999999776482582
10,"max(x, 0)",x,"max(x1, x2)",0,2.573228597640991,0.3594000041484833
10,"max(x, 0) * cos(x)","max(x, 0)",x1 * x2,cos(x),4.608760356903076,0.009999999776482582
10,"max(sin(x), erf(x))",sin(x),"max(x1, x2)",erf(x),3.125035524368286,0.25519999861717224
10,"min(max(x, 0), max(x, 0))","max(x, 0)","min(x1, x2)","max(x, 0)",2.509927272796631,0.3614000082015991
10,"min(max(x, 0), max(x, 0))","max(x, 0)","min(x1, x2)","max(x, 0)",2.5622501373291016,0.36399999260902405
10,x + log(1 + exp(x)),x,x1 + x2,log(1 + exp(x)),2.771073818206787,0.33559998869895935
10,x + exp(x),x,x1 + x2,exp(x),nan,0.009999999776482582
10,sinh(x) - (1/(1 + exp(-x))),sinh(x),x1 - x2,(1/(1 + exp(-x))),nan,0.009999999776482582
10,"min(log(1 + exp(x)), cosh(x))",log(1 + exp(x)),"min(x1, x2)",cosh(x),2.5704550743103027,0.36320000886917114
10,tanh(x) + erf(x),tanh(x),x1 + x2,erf(x),2.911403179168701,0.2892000079154968
10,"asinh(x) - max(x, 0)",asinh(x),x1 - x2,"max(x, 0)",3.0514230728149414,0.25699999928474426
10,"min(log(abs(x + err)), erf(x))",log(abs(x + err)),"min(x1, x2)",erf(x),4.605318546295166,0.009999999776482582
10,(1/(1 + exp(-x))) / (abs(x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),abs(x),nan,0.009999999776482582
10,"max(x, 0) + exp(x)","max(x, 0)",x1 + x2,exp(x),nan,0.009999999776482582
10,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),2.611173391342163,0.352400004863739
10,sin(x) + 1,sin(x),x1 + x2,1,3.3062281608581543,0.21060000360012054
10,"min(max(x, 0), x**2)","max(x, 0)","min(x1, x2)",x**2,2.664980411529541,0.33379998803138733
10,"min(x, 0) / (x + err)","min(x, 0)",x1 / (x2 + err),x,4.5230865478515625,0.03020000085234642
10,"asinh(x) * max(x, 0)",asinh(x),x1 * x2,"max(x, 0)",2.9065918922424316,0.30300000309944153
10,"cosh(x) - max(x, 0)",cosh(x),x1 - x2,"max(x, 0)",nan,0.009999999776482582
10,cos(x) / (erf(x) + err),cos(x),x1 / (x2 + err),erf(x),nan,0.009999999776482582
10,(1/(1 + exp(-x))) + log(1 + exp(x)),(1/(1 + exp(-x))),x1 + x2,log(1 + exp(x)),2.5759289264678955,0.36000001430511475
10,abs(x) - (1/(1 + exp(-x))),abs(x),x1 - x2,(1/(1 + exp(-x))),2.8418848514556885,0.30559998750686646
10,"x**3 + max(x, 0)",x**3,x1 + x2,"max(x, 0)",129074.828125,0.009999999776482582
10,"min(tanh(x), asinh(x))",tanh(x),"min(x1, x2)",asinh(x),2.7796285152435303,0.3057999908924103
10,"max(exp(-x^2), max(x, 0))",exp(-x^2),"max(x1, x2)","max(x, 0)",2.861659049987793,0.30399999022483826
10,"min(x**2, x)",x**2,"min(x1, x2)",x,2.771249294281006,0.32899999618530273
10,"max(x, 0) + sqrt(x)","max(x, 0)",x1 + x2,sqrt(x),nan,0.009999999776482582
10,"min(min(x, 0), exp(x))","min(x, 0)","min(x1, x2)",exp(x),2.9631083011627197,0.2786000072956085
10,"min(cos(x), sin(x))",cos(x),"min(x1, x2)",sin(x),4.5738844871521,0.015399999916553497
10,(-x) * sin(x),(-x),x1 * x2,sin(x),4.612722873687744,0.01140000019222498
10,"max(sqrt(x), exp(x))",sqrt(x),"max(x1, x2)",exp(x),nan,0.009999999776482582
10,cosh(x) / (atanh(x) + err),cosh(x),x1 / (x2 + err),atanh(x),nan,0.009999999776482582
10,"max(abs(x), tanh(x))",abs(x),"max(x1, x2)",tanh(x),3.223729133605957,0.23899999260902405
10,cos(x) + (-x),cos(x),x1 + x2,(-x),2.9505422115325928,0.2782000005245209
10,"min(x, cos(x))",x,"min(x1, x2)",cos(x),3.0461230278015137,0.2621999979019165
10,"min(erf(x), cos(x))",erf(x),"min(x1, x2)",cos(x),4.268527984619141,0.050999999046325684
10,log(1 + exp(x)) / (1 + err),log(1 + exp(x)),x1 / (x2 + err),1,2.5604450702667236,0.37119999527931213
Total time:,44801.36747765541
