Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,Loss,Accuracy
23,erf(x) * x**3,erf(x),x1 * x2,x**3,2.3497800827026367,0.10599999874830246
24,"min(max(x, 0), x**2)","max(x, 0)","min(x1, x2)",x**2,0.8649740219116211,0.6895999908447266
25,erf(x) + sin(x),erf(x),x1 + x2,sin(x),0.9833248257637024,0.6553999781608582
26,x**3 + sinh(x),x**3,x1 + x2,sinh(x),nan,0.10000000149011612
27,"max(1, x**3)",1,"max(x1, x2)",x**3,2.313204765319824,0.10019999742507935
28,exp(x) - (-x),exp(x),x1 - x2,(-x),nan,0.10000000149011612
29,"max(sqrt(x), abs(x))",sqrt(x),"max(x1, x2)",abs(x),nan,0.10000000149011612
30,"max(cos(x), (-x))",cos(x),"max(x1, x2)",(-x),0.9682687520980835,0.6546000242233276
31,abs(x) / (1 + err),abs(x),x1 / (x2 + err),1,0.9382905960083008,0.670199990272522
32,"max(x, 0) / (cos(x) + err)","max(x, 0)",x1 / (x2 + err),cos(x),nan,0.10000000149011612
33,"max(log(abs(x + err)), x**3)",log(abs(x + err)),"max(x1, x2)",x**3,2.3022191524505615,0.10040000081062317
34,"max(sin(x), (-x))",sin(x),"max(x1, x2)",(-x),0.8388481736183167,0.7056000232696533
35,0 + x,0,x1 + x2,x,1.059286117553711,0.6353999972343445
36,"max(x**2, log(1 + exp(x)))",x**2,"max(x1, x2)",log(1 + exp(x)),nan,0.10000000149011612
37,0 / (tanh(x) + err),0,x1 / (x2 + err),tanh(x),2.302586793899536,0.10000000149011612
38,abs(x) + (1/(1 + exp(-x))),abs(x),x1 + x2,(1/(1 + exp(-x))),0.8281252980232239,0.7045999765396118
39,"max(tanh(x), tanh(x))",tanh(x),"max(x1, x2)",tanh(x),0.922059178352356,0.6754000186920166
40,"min(sin(x), sin(x))",sin(x),"min(x1, x2)",sin(x),1.0323445796966553,0.6367999911308289
41,"min(exp(-x^2), exp(x))",exp(-x^2),"min(x1, x2)",exp(x),2.302528142929077,0.0997999981045723
42,"max(x**3, abs(x))",x**3,"max(x1, x2)",abs(x),15611625.0,0.09780000150203705
43,"min(sinh(x), sinh(x))",sinh(x),"min(x1, x2)",sinh(x),nan,0.10000000149011612
44,x**3 - log(1 + exp(x)),x**3,x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
45,"max(sinh(x), x)",sinh(x),"max(x1, x2)",x,nan,0.10000000149011612
46,"exp(-x^2) / (max(x, 0) + err)",exp(-x^2),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
47,"min(sin(x), (1/(1 + exp(-x))))",sin(x),"min(x1, x2)",(1/(1 + exp(-x))),1.0051878690719604,0.646399974822998
48,erf(x) - 1,erf(x),x1 - x2,1,0.9559422135353088,0.6582000255584717
49,"min(x, 0) - abs(x)","min(x, 0)",x1 - x2,abs(x),1.1461588144302368,0.5928000211715698
50,abs(x) + (1/(1 + exp(-x))),abs(x),x1 + x2,(1/(1 + exp(-x))),0.8281252980232239,0.7045999765396118
50,"max(sin(x), max(x, 0))",sin(x),"max(x1, x2)","max(x, 0)",0.8135344386100769,0.7081999778747559
51,log(1 + exp(x)) + 1,log(1 + exp(x)),x1 + x2,1,0.8748970627784729,0.6899999976158142
52,"max(sin(x), (-x))",sin(x),"max(x1, x2)",(-x),0.8388481736183167,0.7056000232696533
53,"max(exp(-x^2), x)",exp(-x^2),"max(x1, x2)",x,0.8862200975418091,0.6776000261306763
54,"tanh(x) + max(x, 0)",tanh(x),x1 + x2,"max(x, 0)",0.8600462675094604,0.6972000002861023
55,"max(1, atanh(x))",1,"max(x1, x2)",atanh(x),nan,0.10000000149011612
56,"max(sin(x), exp(x))",sin(x),"max(x1, x2)",exp(x),nan,0.10000000149011612
57,"max(sin(x), sqrt(x))",sin(x),"max(x1, x2)",sqrt(x),1.5956103801727295,0.43380001187324524
58,"max(x, 0) * exp(x)","max(x, 0)",x1 * x2,exp(x),nan,0.10000000149011612
59,erf(x) * tanh(x),erf(x),x1 * x2,tanh(x),2.3025574684143066,0.1005999967455864
60,"max(erf(x), x**2)",erf(x),"max(x1, x2)",x**2,2.6403815746307373,0.10140000283718109
61,abs(x) - cosh(x),abs(x),x1 - x2,cosh(x),nan,0.10000000149011612
62,"max(x, 0) - 1","max(x, 0)",x1 - x2,1,0.8607690334320068,0.6868000030517578
63,"min(erf(x), cos(x))",erf(x),"min(x1, x2)",cos(x),1.6493268013000488,0.4293999969959259
64,"min(max(x, 0), sin(x))","max(x, 0)","min(x1, x2)",sin(x),1.026422381401062,0.646399974822998
65,"max(sin(x), min(x, 0))",sin(x),"max(x1, x2)","min(x, 0)",1.048871636390686,0.629800021648407
66,"max(tanh(x), x)",tanh(x),"max(x1, x2)",x,0.8328426480293274,0.7045999765396118
67,log(abs(x + err)) - abs(x),log(abs(x + err)),x1 - x2,abs(x),nan,0.10000000149011612
68,cos(x) * (-x),cos(x),x1 * x2,(-x),2.409520387649536,0.09640000015497208
69,asinh(x) + sin(x),asinh(x),x1 + x2,sin(x),0.9695791006088257,0.6603999733924866
70,"max(cosh(x), (-x))",cosh(x),"max(x1, x2)",(-x),nan,0.10000000149011612
71,"max(log(abs(x + err)), log(abs(x + err)))",log(abs(x + err)),"max(x1, x2)",log(abs(x + err)),nan,0.10000000149011612
72,"min(log(1 + exp(x)), (-x))",log(1 + exp(x)),"min(x1, x2)",(-x),1.0283427238464355,0.6496000289916992
73,log(1 + exp(x)) + exp(-x^2),log(1 + exp(x)),x1 + x2,exp(-x^2),0.9440743923187256,0.657800018787384
74,"max(cos(x), 0)",cos(x),"max(x1, x2)",0,1.7147783041000366,0.3856000006198883
75,"max(erf(x), max(x, 0))",erf(x),"max(x1, x2)","max(x, 0)",0.8199984431266785,0.7081999778747559
76,x + exp(-x^2),x,x1 + x2,exp(-x^2),0.9540916085243225,0.6675999760627747
77,"max(exp(x), max(x, 0))",exp(x),"max(x1, x2)","max(x, 0)",nan,0.10000000149011612
78,"min(x, 0) + tanh(x)","min(x, 0)",x1 + x2,tanh(x),0.9835882782936096,0.6588000059127808
79,erf(x) - cos(x),erf(x),x1 - x2,cos(x),0.8810880780220032,0.6908000111579895
80,abs(x) - (1/(1 + exp(-x))),abs(x),x1 - x2,(1/(1 + exp(-x))),0.8433550000190735,0.6995999813079834
81,log(1 + exp(x)) + asinh(x),log(1 + exp(x)),x1 + x2,asinh(x),0.9106512665748596,0.678600013256073
82,0 / (x**2 + err),0,x1 / (x2 + err),x**2,2.3025870323181152,0.10000000149011612
83,log(1 + exp(x)) / (sin(x) + err),log(1 + exp(x)),x1 / (x2 + err),sin(x),nan,0.10000000149011612
84,log(1 + exp(x)) + sinh(x),log(1 + exp(x)),x1 + x2,sinh(x),nan,0.10000000149011612
85,erf(x) + x**3,erf(x),x1 + x2,x**3,38.22949981689453,0.09939999878406525
86,sqrt(x) - tanh(x),sqrt(x),x1 - x2,tanh(x),nan,0.10000000149011612
87,cos(x) + (1/(1 + exp(-x))),cos(x),x1 + x2,(1/(1 + exp(-x))),1.1774898767471313,0.5849999785423279
88,sin(x) + cos(x),sin(x),x1 + x2,cos(x),1.1272426843643188,0.6129999756813049
89,"min(exp(x), (1/(1 + exp(-x))))",exp(x),"min(x1, x2)",(1/(1 + exp(-x))),0.8882077932357788,0.6901999711990356
90,"exp(x) / (min(x, 0) + err)",exp(x),x1 / (x2 + err),"min(x, 0)",nan,0.10000000149011612
91,sqrt(x) * erf(x),sqrt(x),x1 * x2,erf(x),0.8724663853645325,0.6901999711990356
92,erf(x) * abs(x),erf(x),x1 * x2,abs(x),1.091916799545288,0.6204000115394592
93,sin(x) + exp(-x^2),sin(x),x1 + x2,exp(-x^2),1.1022714376449585,0.6195999979972839
94,sinh(x) + asinh(x),sinh(x),x1 + x2,asinh(x),nan,0.10000000149011612
95,sinc(x) / (erf(x) + err),sinc(x),x1 / (x2 + err),erf(x),nan,0.10000000149011612
96,tanh(x) - (-x),tanh(x),x1 - x2,(-x),1.0403094291687012,0.6353999972343445
97,"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),0.956108570098877,0.6621999740600586
98,"max(x, 0) * log(abs(x + err))","max(x, 0)",x1 * x2,log(abs(x + err)),0.8854537010192871,0.6800000071525574
99,"max(sin(x), max(x, 0))",sin(x),"max(x1, x2)","max(x, 0)",0.8135344386100769,0.7081999778747559
99,"max(x, 0) - 1","max(x, 0)",x1 - x2,1,0.8607690334320068,0.6868000030517578
100,abs(x) + (1/(1 + exp(-x))),abs(x),x1 + x2,(1/(1 + exp(-x))),0.8281252980232239,0.7045999765396118
101,"max(erf(x), max(x, 0))",erf(x),"max(x1, x2)","max(x, 0)",0.8199984431266785,0.7081999778747559
102,sqrt(x) * erf(x),sqrt(x),x1 * x2,erf(x),0.8724663853645325,0.6901999711990356
103,"min(x, exp(-x^2))",x,"min(x1, x2)",exp(-x^2),1.0204609632492065,0.6381999850273132
104,"min(erf(x), sinc(x))",erf(x),"min(x1, x2)",sinc(x),1.083370566368103,0.6226000189781189
105,"max(x, asinh(x))",x,"max(x1, x2)",asinh(x),0.8809118866920471,0.6877999901771545
106,erf(x) - cos(x),erf(x),x1 - x2,cos(x),0.8724703192710876,0.6913999915122986
107,"max(tanh(x), (-x))",tanh(x),"max(x1, x2)",(-x),0.8193475604057312,0.7045999765396118
108,"min(log(1 + exp(x)), 1)",log(1 + exp(x)),"min(x1, x2)",1,1.0026428699493408,0.6502000093460083
109,log(abs(x + err)) + erf(x),log(abs(x + err)),x1 + x2,erf(x),nan,0.10000000149011612
110,"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),0.8055282831192017,0.7120000123977661
111,sin(x) + x**2,sin(x),x1 + x2,x**2,2.3060245513916016,0.09260000288486481
112,x**2 - exp(-x^2),x**2,x1 - x2,exp(-x^2),2.25993275642395,0.14820000529289246
113,"max(asinh(x), sin(x))",asinh(x),"max(x1, x2)",sin(x),0.9695313572883606,0.6647999882698059
114,erf(x) - 0,erf(x),x1 - x2,0,0.9478809833526611,0.6660000085830688
115,"max(1, x)",1,"max(x1, x2)",x,1.2032601833343506,0.5654000043869019
116,"min((-x), cos(x))",(-x),"min(x1, x2)",cos(x),1.0709091424942017,0.6244000196456909
117,"max(atanh(x), x)",atanh(x),"max(x1, x2)",x,nan,0.10000000149011612
118,"max(erf(x), max(x, 0))",erf(x),"max(x1, x2)","max(x, 0)",0.8281632661819458,0.7053999900817871
119,log(1 + exp(x)) + 1,log(1 + exp(x)),x1 + x2,1,0.8503004908561707,0.6973999738693237
120,asinh(x) + abs(x),asinh(x),x1 + x2,abs(x),0.795899510383606,0.717199981212616
121,erf(x) / (1 + err),erf(x),x1 / (x2 + err),1,0.9474866390228271,0.6611999869346619
122,log(1 + exp(x)) + exp(-x^2),log(1 + exp(x)),x1 + x2,exp(-x^2),0.9384753704071045,0.6692000031471252
123,log(1 + exp(x)) + x**3,log(1 + exp(x)),x1 + x2,x**3,nan,0.10000000149011612
124,sin(x) * (-x),sin(x),x1 * x2,(-x),2.231708288192749,0.1687999963760376
125,log(1 + exp(x)) + x**3,log(1 + exp(x)),x1 + x2,x**3,nan,0.10000000149011612
126,erf(x) + sqrt(x),erf(x),x1 + x2,sqrt(x),nan,0.10000000149011612
127,log(1 + exp(x)) + (-x),log(1 + exp(x)),x1 + x2,(-x),0.8347961902618408,0.7008000016212463
128,sin(x) - exp(-x^2),sin(x),x1 - x2,exp(-x^2),1.096604824066162,0.6068000197410583
129,"min(x, 0) + sin(x)","min(x, 0)",x1 + x2,sin(x),1.0036886930465698,0.6470000147819519
130,"sin(x) / (max(x, 0) + err)",sin(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
131,sqrt(x) - tanh(x),sqrt(x),x1 - x2,tanh(x),nan,0.10000000149011612
132,"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),0.8213148713111877,0.7128000259399414
133,"log(1 + exp(x)) + max(x, 0)",log(1 + exp(x)),x1 + x2,"max(x, 0)",0.8401187658309937,0.6985999941825867
134,"max(sin(x), x)",sin(x),"max(x1, x2)",x,0.8277889490127563,0.7057999968528748
135,"min(cos(x), asinh(x))",cos(x),"min(x1, x2)",asinh(x),1.3078242540359497,0.5716000199317932
136,"min(sin(x), max(x, 0))",sin(x),"min(x1, x2)","max(x, 0)",0.989921510219574,0.6528000235557556
137,cosh(x) - exp(-x^2),cosh(x),x1 - x2,exp(-x^2),nan,0.10000000149011612
138,erf(x) / (x**2 + err),erf(x),x1 / (x2 + err),x**2,nan,0.10000000149011612
139,"min(1, (1/(1 + exp(-x))))",1,"min(x1, x2)",(1/(1 + exp(-x))),0.8992363214492798,0.6840000152587891
140,"sqrt(x) / (max(x, 0) + err)",sqrt(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
141,exp(-x^2) - erf(x),exp(-x^2),x1 - x2,erf(x),1.1345980167388916,0.6068000197410583
142,"max(log(1 + exp(x)), 1)",log(1 + exp(x)),"max(x1, x2)",1,nan,0.10000000149011612
143,x**3 + sinh(x),x**3,x1 + x2,sinh(x),nan,0.10000000149011612
144,"max(log(abs(x + err)), 0)",log(abs(x + err)),"max(x1, x2)",0,1.1989694833755493,0.5712000131607056
145,"min((-x), erf(x))",(-x),"min(x1, x2)",erf(x),1.1795910596847534,0.5834000110626221
146,x**2 + sin(x),x**2,x1 + x2,sin(x),2.289044141769409,0.11999999731779099
147,exp(x) / (log(abs(x + err)) + err),exp(x),x1 / (x2 + err),log(abs(x + err)),nan,0.10000000149011612
148,asinh(x) + abs(x),asinh(x),x1 + x2,abs(x),0.795899510383606,0.717199981212616
148,"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),0.8055282831192017,0.7120000123977661
149,"max(tanh(x), (-x))",tanh(x),"max(x1, x2)",(-x),0.8193475604057312,0.7045999765396118
150,log(1 + exp(x)) + 1,log(1 + exp(x)),x1 + x2,1,0.8503004908561707,0.6973999738693237
151,abs(x) + (1/(1 + exp(-x))),abs(x),x1 + x2,(1/(1 + exp(-x))),0.8281252980232239,0.7045999765396118
152,0 - abs(x),0,x1 - x2,abs(x),1.1835731267929077,0.5699999928474426
153,"min(x, asinh(x))",x,"min(x1, x2)",asinh(x),0.9765176773071289,0.6647999882698059
154,(-x) / (1 + err),(-x),x1 / (x2 + err),1,1.0488090515136719,0.6425999999046326
155,"max(x, erf(x))",x,"max(x1, x2)",erf(x),0.8937021493911743,0.6823999881744385
156,erf(x) - cos(x),erf(x),x1 - x2,cos(x),0.9261291027069092,0.6696000099182129
157,"erf(x) + max(x, 0)",erf(x),x1 + x2,"max(x, 0)",0.9156165719032288,0.6863999962806702
158,sin(x) - abs(x),sin(x),x1 - x2,abs(x),1.127000093460083,0.5992000102996826
159,"sqrt(x) * min(x, 0)",sqrt(x),x1 * x2,"min(x, 0)",2.302586317062378,0.10000000149011612
160,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),0.8244403600692749,0.7113999724388123
161,asinh(x) + erf(x),asinh(x),x1 + x2,erf(x),1.009686827659607,0.6607999801635742
162,"max(log(1 + exp(x)), asinh(x))",log(1 + exp(x)),"max(x1, x2)",asinh(x),0.8320907950401306,0.704800009727478
163,"min(x, max(x, 0))",x,"min(x1, x2)","max(x, 0)",1.0732377767562866,0.6254000067710876
164,"log(abs(x + err)) + max(x, 0)",log(abs(x + err)),x1 + x2,"max(x, 0)",nan,0.09459999948740005
165,"min(max(x, 0), sin(x))","max(x, 0)","min(x1, x2)",sin(x),1.0352845191955566,0.631600022315979
166,"max(sin(x), min(x, 0))",sin(x),"max(x1, x2)","min(x, 0)",0.9934335947036743,0.6485999822616577
167,sin(x) - cosh(x),sin(x),x1 - x2,cosh(x),nan,0.10000000149011612
168,"1 + max(x, 0)",1,x1 + x2,"max(x, 0)",0.8072493076324463,0.7138000130653381
169,tanh(x) / ((1/(1 + exp(-x))) + err),tanh(x),x1 / (x2 + err),(1/(1 + exp(-x))),nan,0.10000000149011612
170,log(1 + exp(x)) + exp(x),log(1 + exp(x)),x1 + x2,exp(x),nan,0.10000000149011612
171,"min(x, 0) + (-x)","min(x, 0)",x1 + x2,(-x),0.9928210973739624,0.6517999768257141
172,1 - (1/(1 + exp(-x))),1,x1 - x2,(1/(1 + exp(-x))),0.8922790288925171,0.6837999820709229
173,"max(sin(x), cosh(x))",sin(x),"max(x1, x2)",cosh(x),nan,0.10000000149011612
174,"min(erf(x), erf(x))",erf(x),"min(x1, x2)",erf(x),1.0431171655654907,0.6421999931335449
175,"max(atanh(x), (-x))",atanh(x),"max(x1, x2)",(-x),nan,0.10000000149011612
176,"max(erf(x), exp(-x^2))",erf(x),"max(x1, x2)",exp(-x^2),1.2803562879562378,0.5382000207901001
177,log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
178,log(1 + exp(x)) + cosh(x),log(1 + exp(x)),x1 + x2,cosh(x),nan,0.10000000149011612
179,"max(x, 0) * x","max(x, 0)",x1 * x2,x,1.550275444984436,0.41780000925064087
180,sqrt(x) / (sinc(x) + err),sqrt(x),x1 / (x2 + err),sinc(x),nan,0.10000000149011612
181,(1/(1 + exp(-x))) / ((-x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),(-x),nan,0.10000000149011612
182,"max(sinc(x), max(x, 0))",sinc(x),"max(x1, x2)","max(x, 0)",nan,0.10000000149011612
183,log(1 + exp(x)) - (-x),log(1 + exp(x)),x1 - x2,(-x),0.9960663914680481,0.652400016784668
184,"min(log(1 + exp(x)), 0)",log(1 + exp(x)),"min(x1, x2)",0,2.302586793899536,0.10000000149011612
185,log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),0.823342502117157,0.7062000036239624
186,"max(max(x, 0), 0)","max(x, 0)","max(x1, x2)",0,0.8197163939476013,0.7089999914169312
187,"max((-x), atanh(x))",(-x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
188,(1/(1 + exp(-x))) - atanh(x),(1/(1 + exp(-x))),x1 - x2,atanh(x),nan,0.10000000149011612
189,"max(x**2, asinh(x))",x**2,"max(x1, x2)",asinh(x),2.0874807834625244,0.2888000011444092
190,erf(x) / (1 + err),erf(x),x1 / (x2 + err),1,0.9410656094551086,0.6697999835014343
191,"(-x) + min(x, 0)",(-x),x1 + x2,"min(x, 0)",1.011080265045166,0.6412000060081482
192,"max(cosh(x), sqrt(x))",cosh(x),"max(x1, x2)",sqrt(x),nan,0.10000000149011612
193,"max(x, 0) - erf(x)","max(x, 0)",x1 - x2,erf(x),0.9419505596160889,0.6614000201225281
194,"max(erf(x), atanh(x))",erf(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
195,"min(x, 0) / (sin(x) + err)","min(x, 0)",x1 / (x2 + err),sin(x),nan,0.10000000149011612
196,"exp(-x^2) + max(x, 0)",exp(-x^2),x1 + x2,"max(x, 0)",0.8668546676635742,0.6922000050544739
197,"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),0.8055282831192017,0.7120000123977661
197,"max(tanh(x), (-x))",tanh(x),"max(x1, x2)",(-x),0.8193475604057312,0.7045999765396118
198,log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
199,"max(max(x, 0), 0)","max(x, 0)","max(x1, x2)",0,0.8197163939476013,0.7089999914169312
200,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),0.8244403600692749,0.7113999724388123
201,abs(x) - (1/(1 + exp(-x))),abs(x),x1 - x2,(1/(1 + exp(-x))),0.8107045888900757,0.70660001039505
202,log(1 + exp(x)) + sin(x),log(1 + exp(x)),x1 + x2,sin(x),0.8877508044242859,0.6815999746322632
203,"max(x, 0) + (1/(1 + exp(-x)))","max(x, 0)",x1 + x2,(1/(1 + exp(-x))),0.8337379097938538,0.7038000226020813
204,(-x) - (1/(1 + exp(-x))),(-x),x1 - x2,(1/(1 + exp(-x))),1.0459972620010376,0.6345999836921692
205,"min(x, sinc(x))",x,"min(x1, x2)",sinc(x),1.0237164497375488,0.6338000297546387
206,sinc(x) + x,sinc(x),x1 + x2,x,nan,0.10000000149011612
207,erf(x) + x,erf(x),x1 + x2,x,1.0532971620559692,0.6302000284194946
208,erf(x) + erf(x),erf(x),x1 + x2,erf(x),0.9861505627632141,0.6517999768257141
209,log(1 + exp(x)) - x**2,log(1 + exp(x)),x1 - x2,x**2,nan,0.10000000149011612
210,"max(log(abs(x + err)), erf(x))",log(abs(x + err)),"max(x1, x2)",erf(x),0.9652604460716248,0.6547999978065491
211,"min(erf(x), log(abs(x + err)))",erf(x),"min(x1, x2)",log(abs(x + err)),2.3077621459960938,0.10000000149011612
212,"abs(x) * min(x, 0)",abs(x),x1 * x2,"min(x, 0)",2.04917311668396,0.5016000270843506
213,"min(log(1 + exp(x)), min(x, 0))",log(1 + exp(x)),"min(x1, x2)","min(x, 0)",1.0047675371170044,0.6449999809265137
214,erf(x) - (-x),erf(x),x1 - x2,(-x),1.0655051469802856,0.6313999891281128
215,"max(erf(x), min(x, 0))",erf(x),"max(x1, x2)","min(x, 0)",0.9917937517166138,0.6520000100135803
216,"max(x, 0) - erf(x)","max(x, 0)",x1 - x2,erf(x),0.9225621223449707,0.6633999943733215
217,"min(max(x, 0), asinh(x))","max(x, 0)","min(x1, x2)",asinh(x),0.9387181401252747,0.6643999814987183
218,"sin(x) * min(x, 0)",sin(x),x1 * x2,"min(x, 0)",3.281609058380127,0.10000000149011612
219,x * cos(x),x,x1 * x2,cos(x),1.7319607734680176,0.3569999933242798
220,asinh(x) + (1/(1 + exp(-x))),asinh(x),x1 + x2,(1/(1 + exp(-x))),0.8883079886436462,0.6837999820709229
221,"max(max(x, 0), 0)","max(x, 0)","max(x1, x2)",0,0.8388540148735046,0.7080000042915344
222,1 - log(abs(x + err)),1,x1 - x2,log(abs(x + err)),2.320828437805176,0.10000000149011612
223,"sin(x) + min(x, 0)",sin(x),x1 + x2,"min(x, 0)",1.0247255563735962,0.6567999720573425
224,erf(x) - 0,erf(x),x1 - x2,0,0.9589905142784119,0.6579999923706055
225,"tanh(x) + min(x, 0)",tanh(x),x1 + x2,"min(x, 0)",1.1052405834197998,0.6305999755859375
226,log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),0.8077861070632935,0.7095999717712402
227,abs(x) - 0,abs(x),x1 - x2,0,0.8424694538116455,0.6972000002861023
228,"max(x, 0) * cos(x)","max(x, 0)",x1 * x2,cos(x),2.302964925765991,0.10000000149011612
229,tanh(x) + atanh(x),tanh(x),x1 + x2,atanh(x),nan,0.10000000149011612
230,"max((-x), min(x, 0))",(-x),"max(x1, x2)","min(x, 0)",0.811026394367218,0.7131999731063843
231,log(1 + exp(x)) - tanh(x),log(1 + exp(x)),x1 - x2,tanh(x),nan,0.10000000149011612
232,"max((1/(1 + exp(-x))), min(x, 0))",(1/(1 + exp(-x))),"max(x1, x2)","min(x, 0)",0.883689284324646,0.6908000111579895
233,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),0.8378762006759644,0.7095999717712402
234,"min(sin(x), exp(x))",sin(x),"min(x1, x2)",exp(x),0.9914941191673279,0.6543999910354614
235,1 - sin(x),1,x1 - x2,sin(x),1.0543479919433594,0.6259999871253967
236,"max(tanh(x), 1)",tanh(x),"max(x1, x2)",1,2.311953067779541,0.10000000149011612
237,abs(x) + cos(x),abs(x),x1 + x2,cos(x),1.0931531190872192,0.6014000177383423
238,sinc(x) - sqrt(x),sinc(x),x1 - x2,sqrt(x),nan,0.10000000149011612
239,log(abs(x + err)) / (x**2 + err),log(abs(x + err)),x1 / (x2 + err),x**2,nan,0.10000000149011612
240,"max(abs(x), erf(x))",abs(x),"max(x1, x2)",erf(x),0.8820576071739197,0.6837999820709229
241,"max((1/(1 + exp(-x))), exp(-x^2))",(1/(1 + exp(-x))),"max(x1, x2)",exp(-x^2),1.3052902221679688,0.5365999937057495
242,x / (x**3 + err),x,x1 / (x2 + err),x**3,nan,0.10000000149011612
243,"min(min(x, 0), tanh(x))","min(x, 0)","min(x1, x2)",tanh(x),1.049871563911438,0.6320000290870667
244,asinh(x) / (erf(x) + err),asinh(x),x1 / (x2 + err),erf(x),nan,0.10000000149011612
245,"max(x, 0) - 0","max(x, 0)",x1 - x2,0,0.8313912153244019,0.7031999826431274
246,"max(max(x, 0), 0)","max(x, 0)","max(x1, x2)",0,0.8388540148735046,0.7080000042915344
246,"max(x, 0) - 0","max(x, 0)",x1 - x2,0,0.8313912153244019,0.7031999826431274
247,"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),0.8055282831192017,0.7120000123977661
248,"max(tanh(x), (-x))",tanh(x),"max(x1, x2)",(-x),0.8193475604057312,0.7045999765396118
