Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,Loss,Accuracy
2,"max(max(x, 0), tanh(x))","max(x, 0)","max(x1, x2)",tanh(x),0.8195352554321289,0.7179999947547913
2,"max(log(abs(x + err)), x)",log(abs(x + err)),"max(x1, x2)",x,0.8024302124977112,0.7152000069618225
2,log(1 + exp(x)) * tanh(x),log(1 + exp(x)),x1 * x2,tanh(x),0.80185866355896,0.7185999751091003
2,tanh(x) - 0,tanh(x),x1 - x2,0,0.8948621153831482,0.6859999895095825
2,"max(x, 0) - erf(x)","max(x, 0)",x1 - x2,erf(x),0.8675217628479004,0.6916000247001648
2,1 / (log(1 + exp(x)) + err),1,x1 / (x2 + err),log(1 + exp(x)),nan,0.10000000149011612
2,log(abs(x + err)) * 1,log(abs(x + err)),x1 * x2,1,nan,0.10000000149011612
2,x + sin(x),x,x1 + x2,sin(x),0.9157338738441467,0.6791999936103821
2,"min((-x), x**3)",(-x),"min(x1, x2)",x**3,268726353920.0,0.1005999967455864
2,(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),0.9768497347831726,0.6585999727249146
2,cosh(x) / (asinh(x) + err),cosh(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
2,"max(max(x, 0), erf(x))","max(x, 0)","max(x1, x2)",erf(x),0.8120073080062866,0.7185999751091003
2,"min((-x), sin(x))",(-x),"min(x1, x2)",sin(x),1.065834403038025,0.621399998664856
2,tanh(x) - atanh(x),tanh(x),x1 - x2,atanh(x),nan,0.10000000149011612
2,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,0.981397271156311,0.6570000052452087
2,"log(abs(x + err)) / (max(x, 0) + err)",log(abs(x + err)),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
2,"min(cos(x), log(1 + exp(x)))",cos(x),"min(x1, x2)",log(1 + exp(x)),1.2848727703094482,0.5496000051498413
2,"(-x) * max(x, 0)",(-x),x1 * x2,"max(x, 0)",2.049692392349243,0.5422000288963318
2,"max(log(abs(x + err)), tanh(x))",log(abs(x + err)),"max(x1, x2)",tanh(x),0.9812453389167786,0.6538000106811523
2,"log(abs(x + err)) * max(x, 0)",log(abs(x + err)),x1 * x2,"max(x, 0)",0.8589408993721008,0.6899999976158142
2,"min(sinc(x), erf(x))",sinc(x),"min(x1, x2)",erf(x),nan,0.10000000149011612
2,cosh(x) - (-x),cosh(x),x1 - x2,(-x),nan,0.10000000149011612
2,log(abs(x + err)) + sin(x),log(abs(x + err)),x1 + x2,sin(x),nan,0.10000000149011612
2,"max(max(x, 0), x**3)","max(x, 0)","max(x1, x2)",x**3,2.379450474842135e+20,0.10000000149011612
2,"min(erf(x), log(1 + exp(x)))",erf(x),"min(x1, x2)",log(1 + exp(x)),0.9113855361938477,0.6776000261306763
2,"min((1/(1 + exp(-x))), sqrt(x))",(1/(1 + exp(-x))),"min(x1, x2)",sqrt(x),nan,0.10000000149011612
2,abs(x) - (-x),abs(x),x1 - x2,(-x),0.8258741497993469,0.7117999792098999
2,"max(x, 0) - min(x, 0)","max(x, 0)",x1 - x2,"min(x, 0)",0.8480077981948853,0.6973999738693237
2,(1/(1 + exp(-x))) + 0,(1/(1 + exp(-x))),x1 + x2,0,0.872530460357666,0.692799985408783
2,"max(x, 0) / (asinh(x) + err)","max(x, 0)",x1 / (x2 + err),asinh(x),56351690752.0,0.10000000149011612
2,(1/(1 + exp(-x))) - exp(x),(1/(1 + exp(-x))),x1 - x2,exp(x),nan,0.10000000149011612
2,"min(x, erf(x))",x,"min(x1, x2)",erf(x),0.9078326225280762,0.6826000213623047
2,1 + log(abs(x + err)),1,x1 + x2,log(abs(x + err)),nan,0.10000000149011612
2,exp(-x^2) * (-x),exp(-x^2),x1 * x2,(-x),2.302586793899536,0.10000000149011612
2,"max(max(x, 0), cos(x))","max(x, 0)","max(x1, x2)",cos(x),0.9400898218154907,0.6675999760627747
2,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.7872381806373596,0.7283999919891357
2,(1/(1 + exp(-x))) * tanh(x),(1/(1 + exp(-x))),x1 * x2,tanh(x),0.8658236265182495,0.6923999786376953
2,x + sqrt(x),x,x1 + x2,sqrt(x),nan,0.10000000149011612
2,cos(x) - x,cos(x),x1 - x2,x,1.029001235961914,0.6376000046730042
2,"max(x, 0) - sqrt(x)","max(x, 0)",x1 - x2,sqrt(x),nan,0.10000000149011612
2,x**2 + erf(x),x**2,x1 + x2,erf(x),2.249171018600464,0.14659999310970306
2,x**2 + (1/(1 + exp(-x))),x**2,x1 + x2,(1/(1 + exp(-x))),nan,0.10000000149011612
2,sinh(x) - 1,sinh(x),x1 - x2,1,nan,0.10000000149011612
2,(-x) * sinh(x),(-x),x1 * x2,sinh(x),nan,0.10000000149011612
2,(1/(1 + exp(-x))) * log(abs(x + err)),(1/(1 + exp(-x))),x1 * x2,log(abs(x + err)),nan,0.10000000149011612
2,abs(x) + log(1 + exp(x)),abs(x),x1 + x2,log(1 + exp(x)),0.8004184365272522,0.7116000056266785
2,sin(x) - 1,sin(x),x1 - x2,1,1.0911951065063477,0.6177999973297119
2,atanh(x) + log(abs(x + err)),atanh(x),x1 + x2,log(abs(x + err)),nan,0.10000000149011612
2,"max(min(x, 0), x**2)","min(x, 0)","max(x1, x2)",x**2,2.318363666534424,0.13199999928474426
2,asinh(x) * erf(x),asinh(x),x1 * x2,erf(x),1.0554168224334717,0.6295999884605408
3,abs(x) + log(1 + exp(x)),abs(x),x1 + x2,log(1 + exp(x)),0.8004184365272522,0.7116000056266785
3,"max(log(abs(x + err)), x)",log(abs(x + err)),"max(x1, x2)",x,0.8024302124977112,0.7152000069618225
3,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.7872381806373596,0.7283999919891357
3,log(1 + exp(x)) * tanh(x),log(1 + exp(x)),x1 * x2,tanh(x),0.80185866355896,0.7185999751091003
3,abs(x) - (-x),abs(x),x1 - x2,(-x),0.8258741497993469,0.7117999792098999
3,"sin(x) / (max(x, 0) + err)",sin(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
3,"max(x, 0) + erf(x)","max(x, 0)",x1 + x2,erf(x),0.9025081992149353,0.6850000023841858
3,"min(cos(x), log(1 + exp(x)))",cos(x),"min(x1, x2)",log(1 + exp(x)),1.1935818195343018,0.5788000226020813
3,"max(min(x, 0), x**2)","min(x, 0)","max(x1, x2)",x**2,2.4065303802490234,0.10180000215768814
3,abs(x) + atanh(x),abs(x),x1 + x2,atanh(x),nan,0.10000000149011612
3,cos(x) - exp(-x^2),cos(x),x1 - x2,exp(-x^2),1.6873544454574585,0.37220001220703125
3,"min(min(x, 0), log(1 + exp(x)))","min(x, 0)","min(x1, x2)",log(1 + exp(x)),1.010134220123291,0.645799994468689
3,"max(x, 0) - atanh(x)","max(x, 0)",x1 - x2,atanh(x),nan,0.10000000149011612
3,log(abs(x + err)) * x,log(abs(x + err)),x1 * x2,x,1.0087541341781616,0.649399995803833
3,"max(max(x, 0), cos(x))","max(x, 0)","max(x1, x2)",cos(x),0.8665319085121155,0.6955999732017517
3,(1/(1 + exp(-x))) - erf(x),(1/(1 + exp(-x))),x1 - x2,erf(x),1.0093191862106323,0.6489999890327454
3,erf(x) + log(1 + exp(x)),erf(x),x1 + x2,log(1 + exp(x)),0.8913718461990356,0.6887999773025513
3,"max(x, sqrt(x))",x,"max(x1, x2)",sqrt(x),0.8897677659988403,0.6901999711990356
3,sqrt(x) * 1,sqrt(x),x1 * x2,1,nan,0.10000000149011612
3,cos(x) - asinh(x),cos(x),x1 - x2,asinh(x),0.9761480689048767,0.6557999849319458
3,abs(x) + tanh(x),abs(x),x1 + x2,tanh(x),0.798628032207489,0.7184000015258789
3,"max(max(x, 0), atanh(x))","max(x, 0)","max(x1, x2)",atanh(x),nan,0.10000000149011612
3,x**3 - (-x),x**3,x1 - x2,(-x),527415.5,0.1005999967455864
3,"min(min(x, 0), exp(x))","min(x, 0)","min(x1, x2)",exp(x),1.0587763786315918,0.6344000101089478
3,log(abs(x + err)) * 0,log(abs(x + err)),x1 * x2,0,2.3025870323181152,0.10000000149011612
3,x * erf(x),x,x1 * x2,erf(x),0.8826570510864258,0.6859999895095825
3,tanh(x) - exp(-x^2),tanh(x),x1 - x2,exp(-x^2),0.9778098464012146,0.6624000072479248
3,"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",0.817991316318512,0.7092000246047974
3,"min(cosh(x), (-x))",cosh(x),"min(x1, x2)",(-x),1.0233829021453857,0.6521999835968018
3,"min(x, 0) * log(1 + exp(x))","min(x, 0)",x1 * x2,log(1 + exp(x)),1.3642091751098633,0.5238000154495239
3,cosh(x) - x,cosh(x),x1 - x2,x,nan,0.10000000149011612
3,"max(max(x, 0), max(x, 0))","max(x, 0)","max(x1, x2)","max(x, 0)",0.8171489238739014,0.7095999717712402
3,"min(abs(x), (-x))",abs(x),"min(x1, x2)",(-x),1.0410126447677612,0.6421999931335449
3,"x**2 - min(x, 0)",x**2,x1 - x2,"min(x, 0)",2.3117384910583496,0.14339999854564667
3,"max(atanh(x), x)",atanh(x),"max(x1, x2)",x,nan,0.10000000149011612
3,"min(sin(x), erf(x))",sin(x),"min(x1, x2)",erf(x),0.9344759583473206,0.6728000044822693
3,"min(min(x, 0), exp(-x^2))","min(x, 0)","min(x1, x2)",exp(-x^2),1.0040823221206665,0.6478000283241272
3,"log(abs(x + err)) / (max(x, 0) + err)",log(abs(x + err)),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
3,"max(min(x, 0), 1)","min(x, 0)","max(x1, x2)",1,2.3073737621307373,0.10000000149011612
3,erf(x) + erf(x),erf(x),x1 + x2,erf(x),0.9856839776039124,0.6485999822616577
3,erf(x) + (-x),erf(x),x1 + x2,(-x),1.0716097354888916,0.6245999932289124
3,"min(x, 0) * log(abs(x + err))","min(x, 0)",x1 * x2,log(abs(x + err)),1.3957786560058594,0.4880000054836273
3,asinh(x) * x**3,asinh(x),x1 * x2,x**3,2.302943468093872,0.10000000149011612
3,"max(tanh(x), erf(x))",tanh(x),"max(x1, x2)",erf(x),0.9387252926826477,0.6751999855041504
3,(-x) / (abs(x) + err),(-x),x1 / (x2 + err),abs(x),nan,0.10000000149011612
3,"min(x, 0) + log(abs(x + err))","min(x, 0)",x1 + x2,log(abs(x + err)),nan,0.10000000149011612
3,"max(x, 0) + cos(x)","max(x, 0)",x1 + x2,cos(x),0.9087952375411987,0.6787999868392944
3,erf(x) + x**2,erf(x),x1 + x2,x**2,2.370744466781616,0.10100000351667404
3,"tanh(x) - min(x, 0)",tanh(x),x1 - x2,"min(x, 0)",0.8840758800506592,0.6926000118255615
3,"max(1, exp(x))",1,"max(x1, x2)",exp(x),nan,0.10000000149011612
4,abs(x) + tanh(x),abs(x),x1 + x2,tanh(x),0.798628032207489,0.7184000015258789
4,"max(log(abs(x + err)), x)",log(abs(x + err)),"max(x1, x2)",x,0.8024302124977112,0.7152000069618225
4,log(1 + exp(x)) * tanh(x),log(1 + exp(x)),x1 * x2,tanh(x),0.80185866355896,0.7185999751091003
4,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.7872381806373596,0.7283999919891357
4,"max(max(x, 0), max(x, 0))","max(x, 0)","max(x1, x2)","max(x, 0)",0.8171489238739014,0.7095999717712402
4,tanh(x) - sinh(x),tanh(x),x1 - x2,sinh(x),nan,0.10000000149011612
4,"min(cos(x), log(1 + exp(x)))",cos(x),"min(x1, x2)",log(1 + exp(x)),1.339118242263794,0.5357999801635742
4,"max(min(x, 0), x)","min(x, 0)","max(x1, x2)",x,1.006767749786377,0.657800018787384
4,"max(log(abs(x + err)), cos(x))",log(abs(x + err)),"max(x1, x2)",cos(x),1.3189574480056763,0.527999997138977
4,"min(cos(x), (-x))",cos(x),"min(x1, x2)",(-x),1.0136407613754272,0.646399974822998
4,"max(x, 0) + exp(x)","max(x, 0)",x1 + x2,exp(x),nan,0.10000000149011612
4,erf(x) + 1,erf(x),x1 + x2,1,0.8966072201728821,0.6855999827384949
4,"min(x, 0) * asinh(x)","min(x, 0)",x1 * x2,asinh(x),0.839009165763855,0.70660001039505
4,erf(x) - (-x),erf(x),x1 - x2,(-x),0.9509892463684082,0.6697999835014343
4,"max(tanh(x), exp(-x^2))",tanh(x),"max(x1, x2)",exp(-x^2),1.3279677629470825,0.5293999910354614
4,"min(x, 0) + max(x, 0)","min(x, 0)",x1 + x2,"max(x, 0)",1.0450955629348755,0.6389999985694885
4,"max(x, 0) / (cos(x) + err)","max(x, 0)",x1 / (x2 + err),cos(x),nan,0.10000000149011612
4,"max(x, 0) + cosh(x)","max(x, 0)",x1 + x2,cosh(x),nan,0.10000000149011612
4,"max(tanh(x), erf(x))",tanh(x),"max(x1, x2)",erf(x),0.9259634017944336,0.6711999773979187
4,"max(x, 0) * log(1 + exp(x))","max(x, 0)",x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
4,0 + tanh(x),0,x1 + x2,tanh(x),0.9162281155586243,0.682200014591217
4,"log(1 + exp(x)) + min(x, 0)",log(1 + exp(x)),x1 + x2,"min(x, 0)",1.0489764213562012,0.6380000114440918
4,"max(max(x, 0), abs(x))","max(x, 0)","max(x1, x2)",abs(x),0.8622410297393799,0.6959999799728394
4,atanh(x) * exp(-x^2),atanh(x),x1 * x2,exp(-x^2),nan,0.10000000149011612
4,abs(x) - 0,abs(x),x1 - x2,0,0.9371597766876221,0.6664000153541565
4,"max((1/(1 + exp(-x))), erf(x))",(1/(1 + exp(-x))),"max(x1, x2)",erf(x),0.9046812653541565,0.680400013923645
4,"max(erf(x), x)",erf(x),"max(x1, x2)",x,0.8291330933570862,0.7053999900817871
4,erf(x) - erf(x),erf(x),x1 - x2,erf(x),2.3025875091552734,0.10000000149011612
4,"min(x, 0) + max(x, 0)","min(x, 0)",x1 + x2,"max(x, 0)",1.037667989730835,0.6456000208854675
4,asinh(x) - exp(-x^2),asinh(x),x1 - x2,exp(-x^2),0.8673158288002014,0.6985999941825867
4,"min(min(x, 0), max(x, 0))","min(x, 0)","min(x1, x2)","max(x, 0)",0.958793044090271,0.6610000133514404
4,cos(x) - (1/(1 + exp(-x))),cos(x),x1 - x2,(1/(1 + exp(-x))),1.1453484296798706,0.6057999730110168
4,"max(asinh(x), x**2)",asinh(x),"max(x1, x2)",x**2,2.2126426696777344,0.16619999706745148
4,"min(min(x, 0), x**3)","min(x, 0)","min(x1, x2)",x**3,38488932352.0,0.10080000013113022
4,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.8110238313674927,0.7131999731063843
4,"min(abs(x), cos(x))",abs(x),"min(x1, x2)",cos(x),1.9172115325927734,0.29580000042915344
4,"max(x**3, sqrt(x))",x**3,"max(x1, x2)",sqrt(x),2.436147689819336,0.10019999742507935
4,"min(x, 0) * (-x)","min(x, 0)",x1 * x2,(-x),20.134986877441406,0.5669999718666077
4,"min(x, 0) + 0","min(x, 0)",x1 + x2,0,0.952165424823761,0.6661999821662903
4,"min(x, 0) * (-x)","min(x, 0)",x1 * x2,(-x),1.4065792560577393,0.49140000343322754
4,sinh(x) / (log(1 + exp(x)) + err),sinh(x),x1 / (x2 + err),log(1 + exp(x)),nan,0.10000000149011612
4,"min(sqrt(x), cosh(x))",sqrt(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
4,"max(x, (-x))",x,"max(x1, x2)",(-x),0.8220319151878357,0.7045999765396118
4,"min(min(x, 0), log(abs(x + err)))","min(x, 0)","min(x1, x2)",log(abs(x + err)),nan,0.10000000149011612
4,log(1 + exp(x)) / (exp(-x^2) + err),log(1 + exp(x)),x1 / (x2 + err),exp(-x^2),nan,0.10000000149011612
4,sinc(x) * x**2,sinc(x),x1 * x2,x**2,1.8357183933258057,0.3224000036716461
4,"min(1, x**3)",1,"min(x1, x2)",x**3,2.5066182613372803,0.09600000083446503
4,"min(x, 0) / (0 + err)","min(x, 0)",x1 / (x2 + err),0,nan,0.10000000149011612
4,x**2 * (-x),x**2,x1 * x2,(-x),2.3028547763824463,0.10000000149011612
4,log(abs(x + err)) * (1/(1 + exp(-x))),log(abs(x + err)),x1 * x2,(1/(1 + exp(-x))),nan,0.10000000149011612
5,abs(x) + tanh(x),abs(x),x1 + x2,tanh(x),0.798628032207489,0.7184000015258789
5,"max(log(abs(x + err)), x)",log(abs(x + err)),"max(x1, x2)",x,0.8024302124977112,0.7152000069618225
5,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.7872381806373596,0.7283999919891357
5,log(1 + exp(x)) * tanh(x),log(1 + exp(x)),x1 * x2,tanh(x),0.80185866355896,0.7185999751091003
5,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.8110238313674927,0.7131999731063843
5,cos(x) + sqrt(x),cos(x),x1 + x2,sqrt(x),nan,0.10000000149011612
5,"max(min(x, 0), (-x))","min(x, 0)","max(x1, x2)",(-x),0.8311812281608582,0.7103999853134155
5,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),0.8610796928405762,0.6905999779701233
5,"min(cos(x), log(1 + exp(x)))",cos(x),"min(x1, x2)",log(1 + exp(x)),1.482727289199829,0.48660001158714294
5,abs(x) / (asinh(x) + err),abs(x),x1 / (x2 + err),asinh(x),1.4989831447601318,0.46880000829696655
5,"min(abs(x), x**2)",abs(x),"min(x1, x2)",x**2,0.9264804720878601,0.6705999970436096
5,"min(x, 0) / (exp(-x^2) + err)","min(x, 0)",x1 / (x2 + err),exp(-x^2),nan,0.10000000149011612
5,"max(max(x, 0), 1)","max(x, 0)","max(x1, x2)",1,1.0193556547164917,0.6425999999046326
5,log(1 + exp(x)) * tanh(x),log(1 + exp(x)),x1 * x2,tanh(x),0.7905048727989197,0.718999981880188
5,"max(sinc(x), tanh(x))",sinc(x),"max(x1, x2)",tanh(x),nan,0.10000000149011612
5,"(1/(1 + exp(-x))) + max(x, 0)",(1/(1 + exp(-x))),x1 + x2,"max(x, 0)",0.8252880573272705,0.704800009727478
5,"max(min(x, 0), log(1 + exp(x)))","min(x, 0)","max(x1, x2)",log(1 + exp(x)),0.8076961040496826,0.7142000198364258
5,"max(min(x, 0), sin(x))","min(x, 0)","max(x1, x2)",sin(x),0.9801118969917297,0.6620000004768372
5,exp(x) * erf(x),exp(x),x1 * x2,erf(x),nan,0.10000000149011612
5,"min(x, 0) * 0","min(x, 0)",x1 * x2,0,2.3025879859924316,0.10000000149011612
5,abs(x) - tanh(x),abs(x),x1 - x2,tanh(x),0.7637920379638672,0.7329999804496765
5,x**2 * tanh(x),x**2,x1 * x2,tanh(x),2.372925281524658,0.10260000079870224
5,exp(x) + 0,exp(x),x1 + x2,0,nan,0.10000000149011612
5,cos(x) * tanh(x),cos(x),x1 * x2,tanh(x),1.4954901933670044,0.4553999900817871
5,"max((1/(1 + exp(-x))), erf(x))",(1/(1 + exp(-x))),"max(x1, x2)",erf(x),0.8667932748794556,0.6952000260353088
5,"min(abs(x), abs(x))",abs(x),"min(x1, x2)",abs(x),0.8613951206207275,0.6953999996185303
5,log(abs(x + err)) * asinh(x),log(abs(x + err)),x1 * x2,asinh(x),0.9518887400627136,0.675000011920929
5,"max(x, sinc(x))",x,"max(x1, x2)",sinc(x),0.9050129652023315,0.6796000003814697
5,"max(sinc(x), abs(x))",sinc(x),"max(x1, x2)",abs(x),nan,0.10000000149011612
5,"min(asinh(x), tanh(x))",asinh(x),"min(x1, x2)",tanh(x),0.9265694618225098,0.6787999868392944
5,"min(x, 0) * abs(x)","min(x, 0)",x1 * x2,abs(x),6308.595703125,0.520799994468689
5,"max(log(1 + exp(x)), abs(x))",log(1 + exp(x)),"max(x1, x2)",abs(x),0.9181081056594849,0.6747999787330627
5,"max(tanh(x), erf(x))",tanh(x),"max(x1, x2)",erf(x),0.891431450843811,0.6873999834060669
5,"max(x, 0) * log(1 + exp(x))","max(x, 0)",x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
5,"min(x, 0) * asinh(x)","min(x, 0)",x1 * x2,asinh(x),0.9040770530700684,0.6725999712944031
5,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7834929823875427,0.7232000231742859
5,"min(cos(x), sinc(x))",cos(x),"min(x1, x2)",sinc(x),nan,0.10000000149011612
5,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),0.8143569231033325,0.7143999934196472
5,abs(x) + x**2,abs(x),x1 + x2,x**2,2.3205389976501465,0.0997999981045723
5,x - tanh(x),x,x1 - x2,tanh(x),1.0420691967010498,0.6366000175476074
5,tanh(x) * abs(x),tanh(x),x1 * x2,abs(x),0.9746116995811462,0.6725999712944031
5,"min(sqrt(x), sinh(x))",sqrt(x),"min(x1, x2)",sinh(x),nan,0.10000000149011612
5,atanh(x) * atanh(x),atanh(x),x1 * x2,atanh(x),nan,0.10000000149011612
5,"log(1 + exp(x)) + max(x, 0)",log(1 + exp(x)),x1 + x2,"max(x, 0)",0.7856853008270264,0.7233999967575073
5,"min(tanh(x), abs(x))",tanh(x),"min(x1, x2)",abs(x),0.9005433320999146,0.6898000240325928
5,asinh(x) / (erf(x) + err),asinh(x),x1 / (x2 + err),erf(x),nan,0.10000000149011612
5,"max(exp(-x^2), log(1 + exp(x)))",exp(-x^2),"max(x1, x2)",log(1 + exp(x)),0.8002431392669678,0.7184000015258789
5,(-x) * sqrt(x),(-x),x1 * x2,sqrt(x),1.0698789358139038,0.6309999823570251
5,"max(cos(x), x**3)",cos(x),"max(x1, x2)",x**3,2.3010690212249756,0.10180000215768814
5,"min(abs(x), sqrt(x))",abs(x),"min(x1, x2)",sqrt(x),0.8045676350593567,0.7103999853134155
6,abs(x) + tanh(x),abs(x),x1 + x2,tanh(x),0.798628032207489,0.7184000015258789
6,abs(x) - tanh(x),abs(x),x1 - x2,tanh(x),0.7637920379638672,0.7329999804496765
6,"max(min(x, 0), (-x))","min(x, 0)","max(x1, x2)",(-x),0.8311812281608582,0.7103999853134155
6,"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),0.8143569231033325,0.7143999934196472
6,"max(x, 0) * tanh(x)","max(x, 0)",x1 * x2,tanh(x),0.7872381806373596,0.7283999919891357
