Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,C2_name,C2_unary1_key,C2_binary_key,C2_unary2_key,C3_name,C3_unary1_key,C3_binary_key,C3_unary2_key,Loss,Accuracy
10,"max(log(1 + exp(x)), sinc(x))",log(1 + exp(x)),"max(x1, x2)",sinc(x),sqrt(x) - atanh(x),sqrt(x),x1 - x2,atanh(x),cos(x) / (sqrt(x) + err),cos(x),x1 / (x2 + err),sqrt(x),nan,0.10000000149011612
10,"min(sinh(x), x)",sinh(x),"min(x1, x2)",x,exp(x) + 0,exp(x),x1 + x2,0,sinh(x) - asinh(x),sinh(x),x1 - x2,asinh(x),nan,0.10000000149011612
10,"max(sqrt(x), exp(-x^2))",sqrt(x),"max(x1, x2)",exp(-x^2),x**2 / (1 + err),x**2,x1 / (x2 + err),1,"min(max(x, 0), erf(x))","max(x, 0)","min(x1, x2)",erf(x),0.9933905005455017,0.6553999781608582
10,exp(-x^2) - (1/(1 + exp(-x))),exp(-x^2),x1 - x2,(1/(1 + exp(-x))),"max(log(1 + exp(x)), cosh(x))",log(1 + exp(x)),"max(x1, x2)",cosh(x),sin(x) - abs(x),sin(x),x1 - x2,abs(x),nan,0.10000000149011612
10,"min(x, 0) / (sinh(x) + err)","min(x, 0)",x1 / (x2 + err),sinh(x),cosh(x) * (-x),cosh(x),x1 * x2,(-x),"max((1/(1 + exp(-x))), (1/(1 + exp(-x))))",(1/(1 + exp(-x))),"max(x1, x2)",(1/(1 + exp(-x))),nan,0.10000000149011612
10,sinc(x) - erf(x),sinc(x),x1 - x2,erf(x),exp(x) / (log(1 + exp(x)) + err),exp(x),x1 / (x2 + err),log(1 + exp(x)),x**2 / (asinh(x) + err),x**2,x1 / (x2 + err),asinh(x),nan,0.10000000149011612
10,(-x) * exp(x),(-x),x1 * x2,exp(x),"min(x, 0) / (abs(x) + err)","min(x, 0)",x1 / (x2 + err),abs(x),asinh(x) + sinh(x),asinh(x),x1 + x2,sinh(x),1.8455443382263184,0.37040001153945923
10,(-x) / (log(1 + exp(x)) + err),(-x),x1 / (x2 + err),log(1 + exp(x)),"min(sqrt(x), erf(x))",sqrt(x),"min(x1, x2)",erf(x),asinh(x) - sin(x),asinh(x),x1 - x2,sin(x),nan,0.10000000149011612
10,"1 - min(x, 0)",1,x1 - x2,"min(x, 0)",x**3 * asinh(x),x**3,x1 * x2,asinh(x),"min(sin(x), x)",sin(x),"min(x1, x2)",x,1.766493320465088,0.358599990606308
10,"min(atanh(x), abs(x))",atanh(x),"min(x1, x2)",abs(x),x * exp(-x^2),x,x1 * x2,exp(-x^2),cos(x) - (1/(1 + exp(-x))),cos(x),x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
10,0 + sinc(x),0,x1 + x2,sinc(x),asinh(x) + log(1 + exp(x)),asinh(x),x1 + x2,log(1 + exp(x)),"min(cos(x), (1/(1 + exp(-x))))",cos(x),"min(x1, x2)",(1/(1 + exp(-x))),2.3029747009277344,0.10000000149011612
10,x**3 - sin(x),x**3,x1 - x2,sin(x),"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)","max(0, log(1 + exp(x)))",0,"max(x1, x2)",log(1 + exp(x)),nan,0.6146000027656555
10,"max(erf(x), tanh(x))",erf(x),"max(x1, x2)",tanh(x),x**3 / (atanh(x) + err),x**3,x1 / (x2 + err),atanh(x),"min(x, 0) + abs(x)","min(x, 0)",x1 + x2,abs(x),nan,0.10000000149011612
10,exp(-x^2) / (tanh(x) + err),exp(-x^2),x1 / (x2 + err),tanh(x),"max(atanh(x), 1)",atanh(x),"max(x1, x2)",1,"min(abs(x), cosh(x))",abs(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
10,sqrt(x) - x,sqrt(x),x1 - x2,x,"1 + min(x, 0)",1,x1 + x2,"min(x, 0)",log(1 + exp(x)) - exp(x),log(1 + exp(x)),x1 - x2,exp(x),nan,0.10000000149011612
10,x + abs(x),x,x1 + x2,abs(x),tanh(x) * tanh(x),tanh(x),x1 * x2,tanh(x),"erf(x) - max(x, 0)",erf(x),x1 - x2,"max(x, 0)",1.1504061222076416,0.5899999737739563
10,erf(x) / (atanh(x) + err),erf(x),x1 / (x2 + err),atanh(x),"max(abs(x), sinh(x))",abs(x),"max(x1, x2)",sinh(x),"min(sqrt(x), (1/(1 + exp(-x))))",sqrt(x),"min(x1, x2)",(1/(1 + exp(-x))),nan,0.10000000149011612
10,1 - log(1 + exp(x)),1,x1 - x2,log(1 + exp(x)),tanh(x) + abs(x),tanh(x),x1 + x2,abs(x),"max(sinc(x), cosh(x))",sinc(x),"max(x1, x2)",cosh(x),nan,0.10000000149011612
10,"min(sinc(x), log(1 + exp(x)))",sinc(x),"min(x1, x2)",log(1 + exp(x)),tanh(x) / (sin(x) + err),tanh(x),x1 / (x2 + err),sin(x),sinc(x) + abs(x),sinc(x),x1 + x2,abs(x),nan,0.10000000149011612
10,(1/(1 + exp(-x))) - cosh(x),(1/(1 + exp(-x))),x1 - x2,cosh(x),"max(cos(x), asinh(x))",cos(x),"max(x1, x2)",asinh(x),erf(x) * atanh(x),erf(x),x1 * x2,atanh(x),nan,0.10000000149011612
10,(-x) - (-x),(-x),x1 - x2,(-x),erf(x) * cosh(x),erf(x),x1 * x2,cosh(x),asinh(x) * 0,asinh(x),x1 * x2,0,2.3025870323181152,0.10000000149011612
10,"min(exp(x), cosh(x))",exp(x),"min(x1, x2)",cosh(x),"max(asinh(x), atanh(x))",asinh(x),"max(x1, x2)",atanh(x),cos(x) + 1,cos(x),x1 + x2,1,nan,0.10000000149011612
10,atanh(x) * asinh(x),atanh(x),x1 * x2,asinh(x),sqrt(x) + abs(x),sqrt(x),x1 + x2,abs(x),(-x) - cos(x),(-x),x1 - x2,cos(x),nan,0.10000000149011612
10,"max(exp(x), cosh(x))",exp(x),"max(x1, x2)",cosh(x),sin(x) / (exp(x) + err),sin(x),x1 / (x2 + err),exp(x),sqrt(x) + x,sqrt(x),x1 + x2,x,nan,0.10000000149011612
10,cos(x) * tanh(x),cos(x),x1 * x2,tanh(x),(-x) * x**3,(-x),x1 * x2,x**3,"min(log(abs(x + err)), atanh(x))",log(abs(x + err)),"min(x1, x2)",atanh(x),nan,0.10000000149011612
10,"asinh(x) - min(x, 0)",asinh(x),x1 - x2,"min(x, 0)",cos(x) / (x**3 + err),cos(x),x1 / (x2 + err),x**3,"max(x**2, sinc(x))",x**2,"max(x1, x2)",sinc(x),nan,0.10000000149011612
10,"min(cosh(x), log(1 + exp(x)))",cosh(x),"min(x1, x2)",log(1 + exp(x)),sinc(x) - x**2,sinc(x),x1 - x2,x**2,sqrt(x) + log(abs(x + err)),sqrt(x),x1 + x2,log(abs(x + err)),nan,0.10000000149011612
10,"min(exp(x), log(1 + exp(x)))",exp(x),"min(x1, x2)",log(1 + exp(x)),exp(-x^2) - sin(x),exp(-x^2),x1 - x2,sin(x),"max(exp(x), atanh(x))",exp(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
10,"min((-x), abs(x))",(-x),"min(x1, x2)",abs(x),cos(x) - exp(x),cos(x),x1 - x2,exp(x),"min(max(x, 0), sinh(x))","max(x, 0)","min(x1, x2)",sinh(x),nan,0.10000000149011612
10,exp(x) - sinc(x),exp(x),x1 - x2,sinc(x),"max(x, 0) / (asinh(x) + err)","max(x, 0)",x1 / (x2 + err),asinh(x),log(abs(x + err)) - (-x),log(abs(x + err)),x1 - x2,(-x),nan,0.10000000149011612
10,sinh(x) * exp(-x^2),sinh(x),x1 * x2,exp(-x^2),"max(sqrt(x), exp(-x^2))",sqrt(x),"max(x1, x2)",exp(-x^2),"min(sqrt(x), cos(x))",sqrt(x),"min(x1, x2)",cos(x),1.2361676692962646,0.5465999841690063
10,"max(sin(x), sqrt(x))",sin(x),"max(x1, x2)",sqrt(x),"max(x, 0) / (asinh(x) + err)","max(x, 0)",x1 / (x2 + err),asinh(x),erf(x) + sqrt(x),erf(x),x1 + x2,sqrt(x),1.3140192031860352,0.5442000031471252
10,cos(x) - erf(x),cos(x),x1 - x2,erf(x),cos(x) * sqrt(x),cos(x),x1 * x2,sqrt(x),"max(1, abs(x))",1,"max(x1, x2)",abs(x),nan,0.10000000149011612
10,"max(sqrt(x), asinh(x))",sqrt(x),"max(x1, x2)",asinh(x),"min((-x), cos(x))",(-x),"min(x1, x2)",cos(x),exp(-x^2) * x**3,exp(-x^2),x1 * x2,x**3,nan,0.10000000149011612
10,"min(max(x, 0), atanh(x))","max(x, 0)","min(x1, x2)",atanh(x),sqrt(x) * (1/(1 + exp(-x))),sqrt(x),x1 * x2,(1/(1 + exp(-x))),x**3 / (sinh(x) + err),x**3,x1 / (x2 + err),sinh(x),nan,0.10000000149011612
10,log(abs(x + err)) + sinh(x),log(abs(x + err)),x1 + x2,sinh(x),cosh(x) - erf(x),cosh(x),x1 - x2,erf(x),cos(x) * atanh(x),cos(x),x1 * x2,atanh(x),nan,0.10000000149011612
10,log(abs(x + err)) + log(1 + exp(x)),log(abs(x + err)),x1 + x2,log(1 + exp(x)),"min((1/(1 + exp(-x))), max(x, 0))",(1/(1 + exp(-x))),"min(x1, x2)","max(x, 0)",sin(x) - log(abs(x + err)),sin(x),x1 - x2,log(abs(x + err)),nan,0.10000000149011612
10,"max((1/(1 + exp(-x))), x)",(1/(1 + exp(-x))),"max(x1, x2)",x,"min(x, 0) + sqrt(x)","min(x, 0)",x1 + x2,sqrt(x),exp(x) * exp(-x^2),exp(x),x1 * x2,exp(-x^2),nan,0.10000000149011612
10,"max(log(1 + exp(x)), exp(x))",log(1 + exp(x)),"max(x1, x2)",exp(x),"asinh(x) / (min(x, 0) + err)",asinh(x),x1 / (x2 + err),"min(x, 0)",sin(x) * tanh(x),sin(x),x1 * x2,tanh(x),2.302586317062378,0.10000000149011612
10,sinh(x) - sqrt(x),sinh(x),x1 - x2,sqrt(x),0 + x**2,0,x1 + x2,x**2,exp(-x^2) + exp(-x^2),exp(-x^2),x1 + x2,exp(-x^2),nan,0.10000000149011612
10,"tanh(x) / (max(x, 0) + err)",tanh(x),x1 / (x2 + err),"max(x, 0)",atanh(x) - log(1 + exp(x)),atanh(x),x1 - x2,log(1 + exp(x)),atanh(x) + 0,atanh(x),x1 + x2,0,nan,0.10000000149011612
10,"max(cos(x), atanh(x))",cos(x),"max(x1, x2)",atanh(x),log(abs(x + err)) / (x**2 + err),log(abs(x + err)),x1 / (x2 + err),x**2,(-x) * sqrt(x),(-x),x1 * x2,sqrt(x),nan,0.10000000149011612
10,sinh(x) * exp(x),sinh(x),x1 * x2,exp(x),"max(x, 0) - min(x, 0)","max(x, 0)",x1 - x2,"min(x, 0)","sin(x) + max(x, 0)",sin(x),x1 + x2,"max(x, 0)",nan,0.10000000149011612
10,"max((1/(1 + exp(-x))), cosh(x))",(1/(1 + exp(-x))),"max(x1, x2)",cosh(x),"sinc(x) * max(x, 0)",sinc(x),x1 * x2,"max(x, 0)",sin(x) - x,sin(x),x1 - x2,x,1.4568718671798706,0.47600001096725464
10,log(abs(x + err)) / (cos(x) + err),log(abs(x + err)),x1 / (x2 + err),cos(x),atanh(x) * x,atanh(x),x1 * x2,x,cos(x) - tanh(x),cos(x),x1 - x2,tanh(x),nan,0.10000000149011612
10,sqrt(x) - cos(x),sqrt(x),x1 - x2,cos(x),sqrt(x) / (sinh(x) + err),sqrt(x),x1 / (x2 + err),sinh(x),"min(sqrt(x), cosh(x))",sqrt(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
10,"max(exp(x), atanh(x))",exp(x),"max(x1, x2)",atanh(x),sin(x) / (erf(x) + err),sin(x),x1 / (x2 + err),erf(x),erf(x) / (cos(x) + err),erf(x),x1 / (x2 + err),cos(x),nan,0.10000000149011612
10,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,atanh(x) / (tanh(x) + err),atanh(x),x1 / (x2 + err),tanh(x),0 * cos(x),0,x1 * x2,cos(x),nan,0.10000000149011612
10,log(abs(x + err)) - exp(x),log(abs(x + err)),x1 - x2,exp(x),asinh(x) / (0 + err),asinh(x),x1 / (x2 + err),0,"max(x**2, x**2)",x**2,"max(x1, x2)",x**2,nan,0.10000000149011612
10,cos(x) / (0 + err),cos(x),x1 / (x2 + err),0,"max(x**3, sin(x))",x**3,"max(x1, x2)",sin(x),"min(tanh(x), x**3)",tanh(x),"min(x1, x2)",x**3,nan,0.09640000015497208
Total time:,18452.139127731323
