Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,C2_name,C2_unary1_key,C2_binary_key,C2_unary2_key,C3_name,C3_unary1_key,C3_binary_key,C3_unary2_key,Loss,Accuracy
1,"max(x, log(abs(x + err)))",x,"max(x1, x2)",log(abs(x + err)),"sinc(x) * max(x, 0)",sinc(x),x1 * x2,"max(x, 0)",1 * cos(x),1,x1 * x2,cos(x),1.042305827140808,0.6326000094413757
1,asinh(x) - sinh(x),asinh(x),x1 - x2,sinh(x),"max(max(x, 0), cos(x))","max(x, 0)","max(x1, x2)",cos(x),sinc(x) * atanh(x),sinc(x),x1 * x2,atanh(x),nan,0.10000000149011612
1,0 + sin(x),0,x1 + x2,sin(x),sinc(x) * log(abs(x + err)),sinc(x),x1 * x2,log(abs(x + err)),log(1 + exp(x)) - exp(-x^2),log(1 + exp(x)),x1 - x2,exp(-x^2),nan,0.10000000149011612
1,sin(x) - sin(x),sin(x),x1 - x2,sin(x),x**2 - abs(x),x**2,x1 - x2,abs(x),"max(min(x, 0), sin(x))","min(x, 0)","max(x1, x2)",sin(x),2.3277151584625244,0.10000000149011612
1,"max(1, sin(x))",1,"max(x1, x2)",sin(x),"max(log(abs(x + err)), 0)",log(abs(x + err)),"max(x1, x2)",0,tanh(x) * tanh(x),tanh(x),x1 * x2,tanh(x),2.302586793899536,0.10000000149011612
1,0 - sinc(x),0,x1 - x2,sinc(x),"x - max(x, 0)",x,x1 - x2,"max(x, 0)","min(min(x, 0), min(x, 0))","min(x, 0)","min(x1, x2)","min(x, 0)",2.3026063442230225,0.10000000149011612
1,sqrt(x) - sin(x),sqrt(x),x1 - x2,sin(x),"min(min(x, 0), (-x))","min(x, 0)","min(x1, x2)",(-x),1 * (-x),1,x1 * x2,(-x),nan,0.10000000149011612
1,"max(asinh(x), cosh(x))",asinh(x),"max(x1, x2)",cosh(x),asinh(x) - asinh(x),asinh(x),x1 - x2,asinh(x),1 / (sinh(x) + err),1,x1 / (x2 + err),sinh(x),nan,0.10000000149011612
1,"max(erf(x), x**2)",erf(x),"max(x1, x2)",x**2,"max(x, x)",x,"max(x1, x2)",x,"max((-x), exp(x))",(-x),"max(x1, x2)",exp(x),nan,0.10000000149011612
1,"min(erf(x), min(x, 0))",erf(x),"min(x1, x2)","min(x, 0)",exp(-x^2) / (asinh(x) + err),exp(-x^2),x1 / (x2 + err),asinh(x),"min(0, (-x))",0,"min(x1, x2)",(-x),2.3025875091552734,0.10000000149011612
1,cos(x) / (0 + err),cos(x),x1 / (x2 + err),0,"max(abs(x), x)",abs(x),"max(x1, x2)",x,abs(x) * log(abs(x + err)),abs(x),x1 * x2,log(abs(x + err)),5.037331601788336e+32,0.10000000149011612
1,"erf(x) + min(x, 0)",erf(x),x1 + x2,"min(x, 0)","max(x**3, asinh(x))",x**3,"max(x1, x2)",asinh(x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",1.0238832235336304,0.6377999782562256
1,"min(sinh(x), exp(x))",sinh(x),"min(x1, x2)",exp(x),tanh(x) + 1,tanh(x),x1 + x2,1,exp(x) * atanh(x),exp(x),x1 * x2,atanh(x),nan,0.10000000149011612
1,"max(1, exp(x))",1,"max(x1, x2)",exp(x),exp(x) - abs(x),exp(x),x1 - x2,abs(x),asinh(x) - log(1 + exp(x)),asinh(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
1,"min(sin(x), max(x, 0))",sin(x),"min(x1, x2)","max(x, 0)","max(0, cos(x))",0,"max(x1, x2)",cos(x),"min(asinh(x), tanh(x))",asinh(x),"min(x1, x2)",tanh(x),1.3364579677581787,0.5565999746322632
1,"min(x, 0) * x**3","min(x, 0)",x1 * x2,x**3,sinh(x) * (-x),sinh(x),x1 * x2,(-x),exp(-x^2) * log(abs(x + err)),exp(-x^2),x1 * x2,log(abs(x + err)),nan,0.10000000149011612
1,asinh(x) / (sinc(x) + err),asinh(x),x1 / (x2 + err),sinc(x),"min(x, 0) - log(abs(x + err))","min(x, 0)",x1 - x2,log(abs(x + err)),cosh(x) * log(abs(x + err)),cosh(x),x1 * x2,log(abs(x + err)),nan,0.10000000149011612
1,"min(x, tanh(x))",x,"min(x1, x2)",tanh(x),tanh(x) - asinh(x),tanh(x),x1 - x2,asinh(x),cosh(x) * sin(x),cosh(x),x1 * x2,sin(x),nan,0.10000000149011612
1,"x**2 / (max(x, 0) + err)",x**2,x1 / (x2 + err),"max(x, 0)",x + log(abs(x + err)),x,x1 + x2,log(abs(x + err)),"log(1 + exp(x)) - min(x, 0)",log(1 + exp(x)),x1 - x2,"min(x, 0)",nan,0.10000000149011612
1,cos(x) - sin(x),cos(x),x1 - x2,sin(x),atanh(x) + sin(x),atanh(x),x1 + x2,sin(x),"max(x**3, exp(-x^2))",x**3,"max(x1, x2)",exp(-x^2),nan,0.10000000149011612
1,log(abs(x + err)) + x**2,log(abs(x + err)),x1 + x2,x**2,sin(x) - x,sin(x),x1 - x2,x,x**3 - atanh(x),x**3,x1 - x2,atanh(x),nan,0.10000000149011612
1,cosh(x) * abs(x),cosh(x),x1 * x2,abs(x),asinh(x) / (sin(x) + err),asinh(x),x1 / (x2 + err),sin(x),atanh(x) - sinc(x),atanh(x),x1 - x2,sinc(x),nan,0.10000000149011612
1,sinc(x) + abs(x),sinc(x),x1 + x2,abs(x),"min(0, sinc(x))",0,"min(x1, x2)",sinc(x),"max(sqrt(x), 1)",sqrt(x),"max(x1, x2)",1,2.3185930252075195,0.10000000149011612
1,"min(x**3, min(x, 0))",x**3,"min(x1, x2)","min(x, 0)",tanh(x) * asinh(x),tanh(x),x1 * x2,asinh(x),abs(x) + sqrt(x),abs(x),x1 + x2,sqrt(x),1.1099107265472412,0.6021999716758728
1,cosh(x) * tanh(x),cosh(x),x1 * x2,tanh(x),atanh(x) - 1,atanh(x),x1 - x2,1,(-x) - sinc(x),(-x),x1 - x2,sinc(x),nan,0.10000000149011612
1,log(1 + exp(x)) / (abs(x) + err),log(1 + exp(x)),x1 / (x2 + err),abs(x),x / (erf(x) + err),x,x1 / (x2 + err),erf(x),"max(x**3, sinc(x))",x**3,"max(x1, x2)",sinc(x),nan,0.10000000149011612
1,cosh(x) / (sinc(x) + err),cosh(x),x1 / (x2 + err),sinc(x),cosh(x) + x,cosh(x),x1 + x2,x,tanh(x) - tanh(x),tanh(x),x1 - x2,tanh(x),nan,0.10000000149011612
1,x**3 / (x**3 + err),x**3,x1 / (x2 + err),x**3,(1/(1 + exp(-x))) * exp(-x^2),(1/(1 + exp(-x))),x1 * x2,exp(-x^2),"min(sinc(x), erf(x))",sinc(x),"min(x1, x2)",erf(x),nan,0.10000000149011612
1,"max(1, log(abs(x + err)))",1,"max(x1, x2)",log(abs(x + err)),"(1/(1 + exp(-x))) / (min(x, 0) + err)",(1/(1 + exp(-x))),x1 / (x2 + err),"min(x, 0)",(-x) - erf(x),(-x),x1 - x2,erf(x),nan,0.10000000149011612
1,"max(abs(x), tanh(x))",abs(x),"max(x1, x2)",tanh(x),x**2 * asinh(x),x**2,x1 * x2,asinh(x),"min(erf(x), 1)",erf(x),"min(x1, x2)",1,0.9334890842437744,0.6690000295639038
1,cosh(x) * sinh(x),cosh(x),x1 * x2,sinh(x),"max(0, atanh(x))",0,"max(x1, x2)",atanh(x),"min(x, 0)",x,"min(x1, x2)",0,nan,0.10000000149011612
1,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),"min(x, exp(x))",x,"min(x1, x2)",exp(x),sinh(x) - log(1 + exp(x)),sinh(x),x1 - x2,log(1 + exp(x)),0.9457082748413086,0.6934000253677368
1,log(abs(x + err)) - abs(x),log(abs(x + err)),x1 - x2,abs(x),"cos(x) + max(x, 0)",cos(x),x1 + x2,"max(x, 0)",log(1 + exp(x)) - exp(x),log(1 + exp(x)),x1 - x2,exp(x),nan,0.10000000149011612
1,(-x) + x**2,(-x),x1 + x2,x**2,"min(tanh(x), log(abs(x + err)))",tanh(x),"min(x1, x2)",log(abs(x + err)),atanh(x) - log(1 + exp(x)),atanh(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
2,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),"min(asinh(x), sin(x))",asinh(x),"min(x1, x2)",sin(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),0.9238064289093018,0.6718000173568726
2,"min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),0 + (1/(1 + exp(-x))),0,x1 + x2,(1/(1 + exp(-x))),"exp(-x^2) - max(x, 0)",exp(-x^2),x1 - x2,"max(x, 0)",0.9302011728286743,0.6682000160217285
2,"max(abs(x), tanh(x))",abs(x),"max(x1, x2)",tanh(x),x**2 * asinh(x),x**2,x1 * x2,asinh(x),"min(erf(x), 1)",erf(x),"min(x1, x2)",1,0.9334890842437744,0.6690000295639038
2,"min(x, 0) + x**2","min(x, 0)",x1 + x2,x**2,"min(x, 0) - abs(x)","min(x, 0)",x1 - x2,abs(x),"max(sinc(x), (-x))",sinc(x),"max(x1, x2)",(-x),0.9728870391845703,0.6674000024795532
2,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),"min(x, exp(x))",x,"min(x1, x2)",exp(x),sinh(x) - log(1 + exp(x)),sinh(x),x1 - x2,log(1 + exp(x)),0.9457082748413086,0.6934000253677368
2,"cosh(x) - min(x, 0)",cosh(x),x1 - x2,"min(x, 0)",x**3 + asinh(x),x**3,x1 + x2,asinh(x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",18056.08203125,0.09839999675750732
2,"abs(x) - min(x, 0)",abs(x),x1 - x2,"min(x, 0)",x**2 - abs(x),x**2,x1 - x2,abs(x),"max(min(x, 0), sin(x))","min(x, 0)","max(x1, x2)",sin(x),1.4492040872573853,0.4918000102043152
2,1 / (sqrt(x) + err),1,x1 / (x2 + err),sqrt(x),tanh(x) * sinc(x),tanh(x),x1 * x2,sinc(x),exp(-x^2) * x,exp(-x^2),x1 * x2,x,nan,0.10000000149011612
2,"min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),"0 + min(x, 0)",0,x1 + x2,"min(x, 0)","min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",0.8687237501144409,0.6916000247001648
2,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),"min(x, cos(x))",x,"min(x1, x2)",cos(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),0.8641244173049927,0.692799985408783
2,erf(x) - tanh(x),erf(x),x1 - x2,tanh(x),x**2 * asinh(x),x**2,x1 * x2,asinh(x),"min(erf(x), 1)",erf(x),"min(x1, x2)",1,0.8257195353507996,0.7106000185012817
2,"min(x, 0) + min(x, 0)","min(x, 0)",x1 + x2,"min(x, 0)",exp(-x^2) / (asinh(x) + err),exp(-x^2),x1 / (x2 + err),asinh(x),"min(sin(x), (-x))",sin(x),"min(x1, x2)",(-x),nan,0.10000000149011612
2,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),"min(asinh(x), sin(x))",asinh(x),"min(x1, x2)",sin(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),0.8842901587486267,0.6887999773025513
2,"min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),0 + sin(x),0,x1 + x2,sin(x),"max(abs(x), erf(x))",abs(x),"max(x1, x2)",erf(x),0.9380189180374146,0.6682000160217285
2,"abs(x) + min(x, 0)",abs(x),x1 + x2,"min(x, 0)","max(x**3, asinh(x))",x**3,"max(x1, x2)",asinh(x),"min(abs(x), sin(x))",abs(x),"min(x1, x2)",sin(x),1.25850248336792,0.5478000044822693
2,"min(x**3, min(x, 0))",x**3,"min(x1, x2)","min(x, 0)","min(tanh(x), asinh(x))",tanh(x),"min(x1, x2)",asinh(x),"min(erf(x), 1)",erf(x),"min(x1, x2)",1,1.0441218614578247,0.6323999762535095
2,"min(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","min(x1, x2)",(1/(1 + exp(-x))),"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",0.8939107656478882,0.6801999807357788
2,"min(atanh(x), (-x))",atanh(x),"min(x1, x2)",(-x),cos(x) + tanh(x),cos(x),x1 + x2,tanh(x),cosh(x) + sinc(x),cosh(x),x1 + x2,sinc(x),nan,0.10000000149011612
2,"min(1, (1/(1 + exp(-x))))",1,"min(x1, x2)",(1/(1 + exp(-x))),0 / (cos(x) + err),0,x1 / (x2 + err),cos(x),"min(asinh(x), tanh(x))",asinh(x),"min(x1, x2)",tanh(x),2.303299903869629,0.10000000149011612
2,"min(x, 0) + min(x, 0)","min(x, 0)",x1 + x2,"min(x, 0)","max(x**3, asinh(x))",x**3,"max(x1, x2)",asinh(x),"min(0, min(x, 0))",0,"min(x1, x2)","min(x, 0)",1.1720625162124634,0.5861999988555908
2,"max(x, abs(x))",x,"max(x1, x2)",abs(x),"min(0, sinc(x))",0,"min(x1, x2)",sinc(x),"max(sqrt(x), sqrt(x))",sqrt(x),"max(x1, x2)",sqrt(x),2.99456524848938,0.0934000015258789
2,x**2 * log(1 + exp(x)),x**2,x1 * x2,log(1 + exp(x)),"max(log(abs(x + err)), exp(-x^2))",log(abs(x + err)),"max(x1, x2)",exp(-x^2),1 * cos(x),1,x1 * x2,cos(x),1.431102991104126,0.475600004196167
2,"max(abs(x), exp(-x^2))",abs(x),"max(x1, x2)",exp(-x^2),x**2 * asinh(x),x**2,x1 * x2,asinh(x),sinh(x) - log(1 + exp(x)),sinh(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
2,"min(x**3, min(x, 0))",x**3,"min(x1, x2)","min(x, 0)",tanh(x) * asinh(x),tanh(x),x1 * x2,asinh(x),abs(x) - sin(x),abs(x),x1 - x2,sin(x),1.052533507347107,0.6195999979972839
2,"max(x, min(x, 0))",x,"max(x1, x2)","min(x, 0)",tanh(x) * asinh(x),tanh(x),x1 * x2,asinh(x),atanh(x) + sqrt(x),atanh(x),x1 + x2,sqrt(x),nan,0.10000000149011612
2,"max(asinh(x), 1)",asinh(x),"max(x1, x2)",1,sin(x) + sqrt(x),sin(x),x1 + x2,sqrt(x),sinh(x) - log(1 + exp(x)),sinh(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
2,"min(x, 0) + asinh(x)","min(x, 0)",x1 + x2,asinh(x),"min(x, 0) - abs(x)","min(x, 0)",x1 - x2,abs(x),"max(sinc(x), (-x))",sinc(x),"max(x1, x2)",(-x),0.9671959280967712,0.657800018787384
2,"max(x, log(abs(x + err)))",x,"max(x1, x2)",log(abs(x + err)),"max(log(abs(x + err)), abs(x))",log(abs(x + err)),"max(x1, x2)",abs(x),abs(x) - erf(x),abs(x),x1 - x2,erf(x),0.8893864154815674,0.678600013256073
2,"min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),"min(0, sin(x))",0,"min(x1, x2)",sin(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),1.0245667695999146,0.6366000175476074
2,"abs(x) + min(x, 0)",abs(x),x1 + x2,"min(x, 0)","min(0, sinc(x))",0,"min(x1, x2)",sinc(x),"max(sqrt(x), 1)",sqrt(x),"max(x1, x2)",1,2.3094382286071777,0.10000000149011612
2,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),"min(x, exp(x))",x,"min(x1, x2)",exp(x),sinh(x) - (-x),sinh(x),x1 - x2,(-x),0.9012769460678101,0.6948000192642212
2,"min(erf(x), cos(x))",erf(x),"min(x1, x2)",cos(x),cos(x) + tanh(x),cos(x),x1 + x2,tanh(x),cosh(x) + sinc(x),cosh(x),x1 + x2,sinc(x),1.0980533361434937,0.6123999953269958
2,"min(1, (1/(1 + exp(-x))))",1,"min(x1, x2)",(1/(1 + exp(-x))),cosh(x) + sin(x),cosh(x),x1 + x2,sin(x),"max(cosh(x), (-x))",cosh(x),"max(x1, x2)",(-x),nan,0.10000000149011612
2,"x**2 - min(x, 0)",x**2,x1 - x2,"min(x, 0)","max(x**3, asinh(x))",x**3,"max(x1, x2)",asinh(x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",1.750650405883789,0.3871999979019165
2,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),asinh(x) - sin(x),asinh(x),x1 - x2,sin(x),"max(sqrt(x), 1)",sqrt(x),"max(x1, x2)",1,0.9620956778526306,0.6520000100135803
2,x**2 * log(1 + exp(x)),x**2,x1 * x2,log(1 + exp(x)),"max(log(abs(x + err)), sin(x))",log(abs(x + err)),"max(x1, x2)",sin(x),abs(x) * log(1 + exp(x)),abs(x),x1 * x2,log(1 + exp(x)),0.9910911917686462,0.6516000032424927
2,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),abs(x) - log(1 + exp(x)),abs(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
2,"max(exp(-x^2), 1)",exp(-x^2),"max(x1, x2)",1,sin(x) * abs(x),sin(x),x1 * x2,abs(x),abs(x) * erf(x),abs(x),x1 * x2,erf(x),2.302600383758545,0.10000000149011612
2,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),"min(x, exp(x))",x,"min(x1, x2)",exp(x),"max(sinh(x), max(x, 0))",sinh(x),"max(x1, x2)","max(x, 0)",0.891405463218689,0.7095999717712402
2,"min(x, 0) + cos(x)","min(x, 0)",x1 + x2,cos(x),"min(x, 0) - abs(x)","min(x, 0)",x1 - x2,abs(x),"max(sinc(x), (-x))",sinc(x),"max(x1, x2)",(-x),1.0325411558151245,0.6335999965667725
2,sqrt(x) / (abs(x) + err),sqrt(x),x1 / (x2 + err),abs(x),asinh(x) / (sinh(x) + err),asinh(x),x1 / (x2 + err),sinh(x),asinh(x) * atanh(x),asinh(x),x1 * x2,atanh(x),nan,0.10000000149011612
2,(-x) / (x**2 + err),(-x),x1 / (x2 + err),x**2,"max(sinh(x), x)",sinh(x),"max(x1, x2)",x,1 * log(1 + exp(x)),1,x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
2,x / (0 + err),x,x1 / (x2 + err),0,"atanh(x) - min(x, 0)",atanh(x),x1 - x2,"min(x, 0)",log(abs(x + err)) * x,log(abs(x + err)),x1 * x2,x,2.3025898933410645,0.10000000149011612
2,x**2 * log(1 + exp(x)),x**2,x1 * x2,log(1 + exp(x)),log(abs(x + err)) * cos(x),log(abs(x + err)),x1 * x2,cos(x),"x**3 * min(x, 0)",x**3,x1 * x2,"min(x, 0)",nan,0.10000000149011612
2,"max(x, 0) - 0","max(x, 0)",x1 - x2,0,"max(log(abs(x + err)), atanh(x))",log(abs(x + err)),"max(x1, x2)",atanh(x),sinc(x) * 0,sinc(x),x1 * x2,0,nan,0.10000000149011612
2,"max(x**2, sin(x))",x**2,"max(x1, x2)",sin(x),"max((1/(1 + exp(-x))), abs(x))",(1/(1 + exp(-x))),"max(x1, x2)",abs(x),"min(sinc(x), exp(x))",sinc(x),"min(x1, x2)",exp(x),nan,0.10000000149011612
2,1 + tanh(x),1,x1 + x2,tanh(x),"min((-x), max(x, 0))",(-x),"min(x1, x2)","max(x, 0)",x**2 * sinc(x),x**2,x1 * x2,sinc(x),0.9394497871398926,0.6686000227928162
2,"max(asinh(x), sinh(x))",asinh(x),"max(x1, x2)",sinh(x),atanh(x) / (x**3 + err),atanh(x),x1 / (x2 + err),x**3,"min(x, 0) + sqrt(x)","min(x, 0)",x1 + x2,sqrt(x),nan,0.10000000149011612
2,sin(x) + sinh(x),sin(x),x1 + x2,sinh(x),sinc(x) + cos(x),sinc(x),x1 + x2,cos(x),"min(max(x, 0), x**2)","max(x, 0)","min(x1, x2)",x**2,nan,0.10000000149011612
2,"cosh(x) - min(x, 0)",cosh(x),x1 - x2,"min(x, 0)",atanh(x) * (1/(1 + exp(-x))),atanh(x),x1 * x2,(1/(1 + exp(-x))),1 / (cosh(x) + err),1,x1 / (x2 + err),cosh(x),nan,0.10000000149011612
3,erf(x) - tanh(x),erf(x),x1 - x2,tanh(x),x**2 * asinh(x),x**2,x1 * x2,asinh(x),"min(erf(x), 1)",erf(x),"min(x1, x2)",1,0.8257195353507996,0.7106000185012817
3,"max(x, log(abs(x + err)))",x,"max(x1, x2)",log(abs(x + err)),"max(log(abs(x + err)), abs(x))",log(abs(x + err)),"max(x1, x2)",abs(x),abs(x) - erf(x),abs(x),x1 - x2,erf(x),0.8893864154815674,0.678600013256073
3,"min(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","min(x1, x2)",(1/(1 + exp(-x))),"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",0.8939107656478882,0.6801999807357788
3,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),"min(asinh(x), sin(x))",asinh(x),"min(x1, x2)",sin(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),0.9238064289093018,0.6718000173568726
3,abs(x) - exp(-x^2),abs(x),x1 - x2,exp(-x^2),"min(x, cos(x))",x,"min(x1, x2)",cos(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),0.8641244173049927,0.692799985408783
3,"min(x**3, min(x, 0))",x**3,"min(x1, x2)","min(x, 0)","max(tanh(x), exp(x))",tanh(x),"max(x1, x2)",exp(x),sinh(x) - log(1 + exp(x)),sinh(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
3,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),"min((-x), sin(x))",(-x),"min(x1, x2)",sin(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),1.1683998107910156,0.5960000157356262
3,1 + tanh(x),1,x1 + x2,tanh(x),"min((-x), sinc(x))",(-x),"min(x1, x2)",sinc(x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",0.8685445189476013,0.6990000009536743
3,erf(x) * cos(x),erf(x),x1 * x2,cos(x),"min(x, exp(x))",x,"min(x1, x2)",exp(x),"max(sinh(x), max(x, 0))",sinh(x),"max(x1, x2)","max(x, 0)",0.948204517364502,0.6818000078201294
3,"min(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","min(x1, x2)",(1/(1 + exp(-x))),"max(0, log(abs(x + err)))",0,"max(x1, x2)",log(abs(x + err)),abs(x) * erf(x),abs(x),x1 * x2,erf(x),0.8789404034614563,0.6908000111579895
3,"max(x, abs(x))",x,"max(x1, x2)",abs(x),"min(erf(x), sinc(x))",erf(x),"min(x1, x2)",sinc(x),"max(sqrt(x), erf(x))",sqrt(x),"max(x1, x2)",erf(x),1.1050118207931519,0.6064000129699707
3,"min(x, 0) + min(x, 0)","min(x, 0)",x1 + x2,"min(x, 0)","min(1, exp(x))",1,"min(x1, x2)",exp(x),sinh(x) - log(1 + exp(x)),sinh(x),x1 - x2,log(1 + exp(x)),1.0226647853851318,0.6412000060081482
3,cosh(x) - cosh(x),cosh(x),x1 - x2,cosh(x),"min(cos(x), sin(x))",cos(x),"min(x1, x2)",sin(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),2.3025877475738525,0.10000000149011612
3,cosh(x) - sinh(x),cosh(x),x1 - x2,sinh(x),"min(asinh(x), cosh(x))",asinh(x),"min(x1, x2)",cosh(x),"max(abs(x), sinc(x))",abs(x),"max(x1, x2)",sinc(x),nan,0.10000000149011612
